Load_MW_z1,Load_MW_z2,Load_MW_z3,delhi_solarpv,delhi_onshorewind,maharashtra_solarpv,maharashtra_onshorewind,rajasthan_solarpv,rajasthan_onshorewind,GrpWeight,SubWtAsInGenXInputs
5982.8353549334515,15905.976257325994,28922.860988341727,0.0,0.17800000000000002,0.0,0.37,0.0,0.141,4.0,672.0
5672.362837766039,15360.90232043401,28461.64458020235,0.0,0.107,0.0,0.344,0.0,0.20600000000000002,4.0,672.0
5390.841134096552,14692.038698240549,28014.404426855082,0.0,0.048,0.0,0.244,0.0,0.159,4.0,672.0
5179.2007043875765,14027.168291701973,27924.55707462014,0.0,0.015,0.0,0.16699999999999998,0.0,0.064,4.0,672.0
5011.485646882351,13749.639803687374,28006.41799554531,0.0,0.005,0.0,0.127,0.0,0.02,4.0,672.0
4900.673912459255,14514.340601598107,28868.95257700076,0.022000000000000002,0.001,0.002,0.10300000000000001,0.002,0.013999999999999999,4.0,672.0
4979.53992164326,15455.74119223756,30469.233750696458,0.114,0.001,0.067,0.154,0.057,0.034,4.0,672.0
5178.202400473855,15136.283939846653,30987.353481917962,0.244,0.005,0.185,0.163,0.18,0.065,4.0,672.0
5308.980213171382,13842.48206766348,30836.609590946002,0.36700000000000005,0.006999999999999999,0.306,0.10400000000000001,0.32899999999999996,0.040999999999999995,4.0,672.0
5661.381494715101,12588.612352029171,31217.961685987648,0.467,0.006999999999999999,0.409,0.069,0.46,0.019,4.0,672.0
6198.469000297314,11534.403419139178,31715.117035020994,0.535,0.008,0.489,0.054000000000000006,0.555,0.008,4.0,672.0
6329.246812994841,11439.564547335629,32011.613297396307,0.5710000000000001,0.011000000000000001,0.516,0.046,0.598,0.003,4.0,672.0
6332.241724736006,11611.27282049574,31926.75746472997,0.563,0.016,0.524,0.038,0.609,0.001,4.0,672.0
5995.813305811832,12318.071991410623,31390.66826306148,0.514,0.024,0.49,0.037000000000000005,0.575,0.0,4.0,672.0
5991.820090156946,12892.096741800533,31478.519007468978,0.44,0.032,0.397,0.044000000000000004,0.502,0.0,4.0,672.0
6031.752246705809,13089.760916717407,31881.8337886125,0.322,0.043,0.29,0.064,0.39399999999999996,0.0,4.0,672.0
6017.775991913707,12789.27143868721,31630.26120235466,0.20199999999999999,0.055999999999999994,0.159,0.11599999999999999,0.262,0.001,4.0,672.0
6127.5894224230815,12688.44274340133,31867.8575338204,0.084,0.073,0.063,0.235,0.124,0.002,4.0,672.0
6326.251901253677,12614.568253785932,32999.934171980676,0.006,0.10400000000000001,0.003,0.42700000000000005,0.028999999999999998,0.006,4.0,672.0
6340.228156045779,14608.181169487936,34821.83881452256,0.0,0.16,0.0,0.621,0.0,0.027000000000000003,4.0,672.0
