Load_MW_z1,Load_MW_z2,Load_MW_z3,delhi_solarpv,delhi_onshorewind,maharashtra_solarpv,maharashtra_onshorewind,rajasthan_solarpv,rajasthan_onshorewind,GrpWeight,SubWtAsInGenXInputs
2898.507448614196,13795.325975493875,29655.12167835892,0.0,0.095,0.0,0.58,0.0,0.664,7.0,1176.0
2641.9578479905863,13341.585309292903,29645.060909707012,0.0,0.084,0.0,0.5720000000000001,0.0,0.6940000000000001,7.0,1176.0
2521.228624167711,13137.351705659206,29791.948132024845,0.0,0.048,0.0,0.565,0.0,0.665,7.0,1176.0
2432.693860030936,12657.453040963277,29804.02105440713,0.0,0.016,0.0,0.5579999999999999,0.0,0.59,7.0,1176.0
2493.058471942373,11621.19386981693,30393.58209740884,0.0,0.004,0.0,0.52,0.0,0.496,7.0,1176.0
2906.556063535721,12727.87842152662,31779.95601764152,0.0,0.002,0.0,0.503,0.0,0.401,7.0,1176.0
3761.721398947754,16072.077921420265,33977.22789121785,0.081,0.001,0.025,0.521,0.023,0.289,7.0,1176.0
4660.148039562984,18086.2438055319,35468.23380543036,0.264,0.0,0.109,0.894,0.175,0.16,7.0,1176.0
5217.514622878591,18189.869722646534,36079.92853946626,0.429,0.005,0.231,0.9490000000000001,0.359,0.11699999999999999,7.0,1176.0
5496.197914536395,17291.443082031303,36125.20199839984,0.573,0.027000000000000003,0.359,0.95,0.507,0.059000000000000004,7.0,1176.0
5567.629371964929,16310.518138470443,36310.320141594915,0.659,0.059000000000000004,0.447,0.948,0.608,0.021,7.0,1176.0
5496.197914536395,15172.645203939845,37714.80344540103,0.693,0.105,0.451,0.9490000000000001,0.667,0.009000000000000001,7.0,1176.0
5234.617929586831,13934.164582890182,37552.82507010534,0.684,0.129,0.45399999999999996,0.956,0.6759999999999999,0.006999999999999999,7.0,1176.0
4618.898888090168,13178.600857132022,35240.86043389728,0.629,0.135,0.371,0.963,0.637,0.006999999999999999,7.0,1176.0
4482.072434424243,13550.849297252553,35498.41611138608,0.502,0.13,0.272,0.9670000000000001,0.551,0.008,7.0,1176.0
4396.55590088304,13870.781740383172,36677.53819738949,0.353,0.124,0.2,0.9670000000000001,0.413,0.009000000000000001,7.0,1176.0
4365.36751806213,14085.076112668776,36756.01219287436,0.179,0.11199999999999999,0.1,0.9590000000000001,0.23,0.018000000000000002,7.0,1176.0
4670.20880821489,15244.076661368379,35676.49171652482,0.032,0.1,0.02,0.9209999999999999,0.071,0.083,7.0,1176.0
5134.010243067769,16066.04146022912,35141.25882424341,0.0,0.11699999999999999,0.0,0.836,0.0,0.396,7.0,1176.0
4972.031867772078,15676.689713400348,33908.81466438489,0.0,0.138,0.0,0.758,0.0,0.7559999999999999,7.0,1176.0
4622.92319555093,14134.373879063118,32616.005892614932,0.0,0.156,0.0,0.732,0.0,0.86,7.0,1176.0
4092.7206875954703,13419.053227912582,31740.719019899087,0.0,0.16,0.0,0.7120000000000001,0.0,0.8540000000000001,7.0,1176.0
3702.362863901507,14524.73170275708,30673.271465931834,0.0,0.162,0.0,0.706,0.0,0.8490000000000001,7.0,1176.0
3234.5371215878654,14938.229294350429,30572.66377941277,0.0,0.159,0.0,0.735,0.0,0.807,7.0,1176.0
2821.0395299945176,14372.814096113296,30599.827854772917,0.0,0.152,0.0,0.7559999999999999,0.0,0.6990000000000001,7.0,1176.0
2557.4473913145735,13835.569050101501,30397.606404869603,0.0,0.14400000000000002,0.0,0.725,0.0,0.565,7.0,1176.0
2419.6148607834575,13680.633212862145,30378.490944430978,0.0,0.12300000000000001,0.0,0.6759999999999999,0.0,0.441,7.0,1176.0
2352.2077108156855,13054.853402713574,30432.819095151273,0.0,0.08800000000000001,0.0,0.6609999999999999,0.0,0.359,7.0,1176.0
2393.4568622885013,12106.122918838813,30942.90006580292,0.0,0.059000000000000004,0.0,0.645,0.0,0.34700000000000003,7.0,1176.0
2694.273844980499,13171.558319075688,32237.720991303257,0.0,0.06,0.0,0.604,0.0,0.419,7.0,1176.0
3271.7619655999188,16719.991422603027,33722.690444324624,0.067,0.07200000000000001,0.028999999999999998,0.51,0.02,0.48700000000000004,7.0,1176.0
4040.404690605558,18727.114768658328,34696.57284982915,0.21899999999999997,0.03,0.126,0.669,0.162,0.524,7.0,1176.0
4689.324268653512,18996.743368529416,34926.9644519578,0.38299999999999995,0.01,0.222,0.7609999999999999,0.33299999999999996,0.55,7.0,1176.0
5052.518016987328,18596.32477618355,34755.931384875395,0.528,0.0,0.309,0.775,0.47700000000000004,0.491,7.0,1176.0
5270.836696733694,18009.781963777412,34982.29867954329,0.626,0.0,0.345,0.753,0.5770000000000001,0.391,7.0,1176.0
5248.703005699501,16667.675425613117,36500.468669115944,0.6409999999999999,0.002,0.314,0.74,0.634,0.335,7.0,1176.0
5019.317480436038,15419.134035911547,36470.28636316022,0.634,0.006999999999999999,0.28300000000000003,0.745,0.652,0.32,7.0,1176.0
4484.084588154624,15599.22179478067,36067.85561708397,0.5820000000000001,0.015,0.22699999999999998,0.763,0.625,0.33799999999999997,7.0,1176.0
4298.966444959548,15724.981402929498,36142.30530510808,0.5,0.022000000000000002,0.163,0.797,0.5539999999999999,0.33399999999999996,7.0,1176.0
4105.799686842948,15987.567464744252,35967.24793056491,0.354,0.026000000000000002,0.10400000000000001,0.826,0.428,0.318,7.0,1176.0
4076.62345775242,16030.82876994745,35889.78001194523,0.18,0.027000000000000003,0.049,0.8220000000000001,0.261,0.33799999999999997,7.0,1176.0
4339.209519567174,15489.55941647489,34782.08938337035,0.033,0.025,0.008,0.8009999999999999,0.08900000000000001,0.445,7.0,1176.0
4694.354652979465,16144.51545571399,34029.543888207765,0.0,0.024,0.0,0.8170000000000001,0.001,0.693,7.0,1176.0
4510.2425866495805,14747.074689964209,33086.84986552415,0.0,0.024,0.0,0.7809999999999999,0.0,0.857,7.0,1176.0
4276.832753925355,13091.072169860437,31693.433407235127,0.0,0.022000000000000002,0.0,0.7240000000000001,0.0,0.9059999999999999,7.0,1176.0
3995.1312316719795,12490.444281341634,31358.40981112665,0.0,0.015,0.0,0.6779999999999999,0.0,0.92,7.0,1176.0
3682.2413265976943,13621.274677815898,30750.73938455151,0.0,0.01,0.0,0.635,0.0,0.919,7.0,1176.0
3300.938194690447,13937.182813485755,30372.454483239835,0.0,0.008,0.0,0.598,0.0,0.914,7.0,1176.0
2971.951059773112,13387.864845091672,30732.63000097808,0.0,0.012,0.0,0.541,0.0,0.8809999999999999,7.0,1176.0
2797.899762095133,12882.814258765977,30313.09594819359,0.0,0.018000000000000002,0.0,0.47200000000000003,0.0,0.86,7.0,1176.0
2703.3285367672142,12285.204600842744,30349.31471534045,0.0,0.027000000000000003,0.0,0.447,0.0,0.816,7.0,1176.0
2657.0490009684454,11786.190475708194,30490.16547646714,0.0,0.032,0.0,0.428,0.0,0.743,7.0,1176.0
2737.535150183696,11079.924516344374,31018.355830692217,0.0,0.027000000000000003,0.0,0.47100000000000003,0.0,0.66,7.0,1176.0
3149.020588046662,12327.45982918075,32307.14029500141,0.0,0.022000000000000002,0.0,0.491,0.0,0.5479999999999999,7.0,1176.0
4109.823994303711,16017.749770699971,34788.125844561495,0.066,0.018000000000000002,0.016,0.435,0.016,0.512,7.0,1176.0
4736.609881317471,18344.805559885892,36411.93390497917,0.22899999999999998,0.006999999999999999,0.073,0.622,0.146,0.628,7.0,1176.0
4883.497103635303,19138.600206521296,36362.63613858483,0.4,0.027000000000000003,0.174,0.745,0.337,0.684,7.0,1176.0
5008.250634918941,17897.10135487606,36296.235065482244,0.53,0.01,0.298,0.779,0.485,0.69,7.0,1176.0
5777.89943678977,16043.907769194928,36962.25795023844,0.608,0.0,0.385,0.782,0.584,0.63,7.0,1176.0
5648.11552118018,15247.09489196395,38318.44956451541,0.626,0.0,0.43200000000000005,0.789,0.637,0.537,7.0,1176.0
5358.365384005278,14297.358331223999,38096.10657730828,0.5920000000000001,0.005,0.41100000000000003,0.8140000000000001,0.6409999999999999,0.446,7.0,1176.0
4813.071723071959,13753.070747155869,37425.05330822613,0.486,0.024,0.366,0.8390000000000001,0.599,0.377,7.0,1176.0
4724.536958935184,13698.742596435575,37158.44293895061,0.322,0.039,0.326,0.8640000000000001,0.528,0.335,7.0,1176.0
4699.385037305418,14168.5804924796,36936.09995174348,0.191,0.042,0.222,0.883,0.40700000000000003,0.304,7.0,1176.0
4744.658496238996,14312.449484201858,36110.11084542198,0.08199999999999999,0.046,0.099,0.878,0.25,0.301,7.0,1176.0
5128.979858741816,14830.57906977503,35073.85167427563,0.013999999999999999,0.091,0.018000000000000002,0.8059999999999999,0.086,0.365,7.0,1176.0
5098.797552786097,15162.584435287938,34401.792328328294,0.0,0.222,0.0,0.7290000000000001,0.001,0.57,7.0,1176.0
4727.555189530755,13456.278071924635,33691.502061503714,0.0,0.365,0.0,0.718,0.0,0.773,7.0,1176.0
4334.179135241221,11543.725951197253,32862.494724586635,0.0,0.42200000000000004,0.0,0.68,0.0,0.8540000000000001,7.0,1176.0
3913.6390055915385,10908.891449261968,31711.54279080856,0.0,0.418,0.0,0.6609999999999999,0.0,0.89,7.0,1176.0
3586.664024404585,11555.79887357954,30863.419993452862,0.0,0.415,0.0,0.642,0.0,0.904,7.0,1176.0
3084.631668674462,11834.482165237345,30311.083794463208,0.0,0.42,0.0,0.604,0.0,0.893,7.0,1176.0
2761.680994948271,11364.64426919332,30295.992641485347,0.0,0.419,0.0,0.564,0.0,0.861,7.0,1176.0
2617.8120032260113,11056.78474844499,30146.087188571943,0.0,0.40299999999999997,0.0,0.494,0.0,0.818,7.0,1176.0
2490.0402413468014,10866.636220923961,30093.771191582033,0.0,0.336,0.0,0.507,0.0,0.763,7.0,1176.0
2281.7823302523416,10601.031928513636,30285.93187283344,0.0,0.268,0.0,0.5589999999999999,0.0,0.718,7.0,1176.0
2410.560168996742,10105.036033974657,30949.942603859254,0.0,0.22899999999999998,0.0,0.5820000000000001,0.0,0.654,7.0,1176.0
2977.9875209642555,11130.228359603905,32331.286139765987,0.0,0.2,0.0,0.61,0.0,0.601,7.0,1176.0
4287.899599442452,13682.645366592526,35126.167671265546,0.057999999999999996,0.114,0.012,0.584,0.021,0.603,7.0,1176.0
5144.071011719675,16002.65861772211,37032.68333080179,0.21,0.155,0.06,0.773,0.165,0.732,7.0,1176.0
5345.286384757801,16257.19606461534,37159.44901581581,0.379,0.19899999999999998,0.122,0.917,0.337,0.735,7.0,1176.0
5596.805601055457,16198.843606434284,36576.93051087043,0.53,0.21,0.187,0.9390000000000001,0.47100000000000003,0.6509999999999999,7.0,1176.0
5778.9055136549605,15404.042882933689,36809.334266729464,0.634,0.21,0.313,0.943,0.531,0.513,7.0,1176.0
5573.665833156073,14733.99569071673,37783.21667223399,0.67,0.17300000000000001,0.49200000000000005,0.9470000000000001,0.542,0.341,7.0,1176.0
5333.213462375513,13885.872893361033,37731.90675210927,0.667,0.124,0.5870000000000001,0.951,0.512,0.18899999999999997,7.0,1176.0
4810.053492476387,13893.921508282558,37309.35446872921,0.615,0.095,0.5529999999999999,0.956,0.45299999999999996,0.092,7.0,1176.0
4811.059569341578,14034.772269409244,37296.27546948173,0.516,0.081,0.441,0.955,0.36,0.049,7.0,1176.0
4741.640265643425,14107.20980370297,37090.02971211765,0.366,0.078,0.34600000000000003,0.948,0.26,0.037000000000000005,7.0,1176.0
4761.761802947237,14336.595328966434,36455.19521018236,0.19,0.09,0.191,0.93,0.147,0.05,7.0,1176.0
5129.9859356070065,14704.819461626203,35026.56606161167,0.033,0.13,0.044000000000000004,0.867,0.048,0.10800000000000001,7.0,1176.0
5411.687457860382,15631.41625446677,34447.065787261876,0.0,0.256,0.0,0.769,0.0,0.282,7.0,1176.0
