Load_MW_z1,Load_MW_z2,Load_MW_z3,delhi_solarpv,delhi_onshorewind,maharashtra_solarpv,maharashtra_onshorewind,rajasthan_solarpv,rajasthan_onshorewind,GrpWeight,SubWtAsInGenXInputs
8891.426624421527,13728.968896421218,30518.789972364088,0.0,0.7879999999999999,0.0,0.523,0.0,0.745,2.0,336.0
8373.973112639202,13605.338384935652,30202.734551872763,0.0,0.6409999999999999,0.0,0.401,0.0,0.6940000000000001,2.0,336.0
7891.415309743932,13594.37116214258,29973.41989347212,0.0,0.537,0.0,0.3,0.0,0.5660000000000001,2.0,336.0
7494.601248685424,14113.818714432735,29796.947308529016,0.0,0.397,0.0,0.19,0.0,0.433,2.0,336.0
7151.626281338373,13683.10596474109,30367.24289376888,0.0,0.34,0.0,0.098,0.0,0.389,2.0,336.0
6829.588739323554,14017.107749802899,31205.736927312108,0.0,0.29,0.0,0.045,0.0,0.36200000000000004,2.0,336.0
6541.4498859418745,14295.27640064542,32827.88888043319,0.012,0.214,0.055999999999999994,0.044000000000000004,0.022000000000000002,0.354,2.0,336.0
6445.735941565953,14088.893208084839,33460.996741669755,0.062,0.42200000000000004,0.192,0.09300000000000001,0.145,0.536,2.0,336.0
6405.855131409319,13609.326465951317,33650.43058991376,0.24,0.21,0.303,0.009000000000000001,0.319,0.7090000000000001,2.0,336.0
6698.979086060578,12925.370571765045,33807.959790032466,0.467,0.0,0.368,0.0,0.521,0.815,2.0,336.0
7448.738317005295,12587.380705687572,33777.052162161075,0.46399999999999997,0.008,0.41200000000000003,0.024,0.645,0.889,2.0,336.0
7816.638790700244,12541.517774007443,33663.39185321467,0.396,0.036000000000000004,0.505,0.1,0.695,0.929,2.0,336.0
8044.956428846973,12904.433146432812,33432.083154306194,0.341,0.094,0.573,0.207,0.6829999999999999,0.9490000000000001,2.0,336.0
8007.0696591981705,13396.961151867241,32778.037867737396,0.33,0.19,0.5479999999999999,0.331,0.599,0.955,2.0,336.0
8450.743672190722,13495.66615700491,32748.127260119923,0.226,0.214,0.424,0.428,0.521,0.9329999999999999,2.0,336.0
7989.123294627685,13358.077361964522,33038.26015400943,0.11699999999999999,0.187,0.253,0.494,0.397,0.867,2.0,336.0
8201.488608711761,13467.749589895266,32657.39841701358,0.053,0.14300000000000002,0.11199999999999999,0.575,0.23800000000000002,0.737,2.0,336.0
8471.681097522955,12888.480822370158,32060.18328491799,0.011000000000000001,0.16,0.025,0.677,0.075,0.551,2.0,336.0
7903.379552790922,11995.15067486156,32060.18328491799,0.0,0.18899999999999997,0.0,0.8059999999999999,0.003,0.374,2.0,336.0
7381.937959992934,12708.02015641139,32436.059920644264,0.0,0.17800000000000002,0.0,0.8759999999999999,0.0,0.358,2.0,336.0
7758.811615973124,14198.565436015582,32478.931791562645,0.0,0.32,0.0,0.883,0.0,0.405,2.0,336.0
8038.974307323478,13931.364007966135,32061.180305171903,0.0,0.605,0.0,0.82,0.0,0.384,2.0,336.0
8577.365244438035,14353.10357537254,31403.146937587444,0.0,0.75,0.0,0.7390000000000001,0.0,0.342,2.0,336.0
8785.742477506446,14473.743026096356,31028.267322115087,0.0,0.6970000000000001,0.0,0.584,0.0,0.345,2.0,336.0
8436.7853886359,14522.597018538232,30751.09569152648,0.0,0.377,0.0,0.442,0.0,0.35200000000000004,2.0,336.0
8058.9147124017945,14358.088676642117,29875.711908588368,0.0,0.086,0.0,0.32299999999999995,0.0,0.311,2.0,336.0
7644.154286772802,14181.616091699012,29755.07245786455,0.0,0.079,0.0,0.27899999999999997,0.0,0.228,2.0,336.0
7303.173359933582,13979.220980154096,29556.665427335294,0.0,0.14800000000000002,0.0,0.257,0.0,0.142,2.0,336.0
6966.180514110026,13584.400959603421,29733.1380122784,0.0,0.19899999999999998,0.0,0.233,0.0,0.073,2.0,336.0
