Load_MW_z1,Load_MW_z2,Load_MW_z3,delhi_solarpv,delhi_onshorewind,maharashtra_solarpv,maharashtra_onshorewind,rajasthan_solarpv,rajasthan_onshorewind,GrpWeight,SubWtAsInGenXInputs
8641.828762347606,14524.477223850703,30368.99754411559,0.0,0.006,0.0,0.527,0.0,0.9540000000000001,2.0,336.0
8125.420697336447,14462.42819278347,29730.492998617297,0.0,0.021,0.0,0.483,0.0,0.9420000000000001,2.0,336.0
7701.085388102471,14909.781690961743,29183.06041807252,0.0,0.027000000000000003,0.0,0.452,0.0,0.917,2.0,336.0
7258.735844042524,14025.082602841849,29223.092051019124,0.0,0.013000000000000001,0.0,0.415,0.0,0.8759999999999999,2.0,336.0
6912.4622190544205,14202.22257863056,29211.082561135143,0.0,0.005,0.0,0.345,0.0,0.8320000000000001,2.0,336.0
6651.255814077846,14348.338038885657,29985.694658651882,0.022000000000000002,0.003,0.005,0.318,0.002,0.7979999999999999,2.0,336.0
6436.085786989863,14323.31826829403,29430.255751517787,0.115,0.005,0.054000000000000006,0.442,0.054000000000000006,0.816,2.0,336.0
6285.967163440107,13806.91020328287,30006.71126594885,0.251,0.01,0.203,0.595,0.187,0.8,2.0,336.0
6242.93315802251,13462.638159942097,30401.022850472873,0.385,0.033,0.35,0.685,0.348,0.746,2.0,336.0
6603.217854541924,12859.16129327208,31724.068319358055,0.494,0.084,0.49,0.72,0.484,0.611,2.0,336.0
7237.719236745558,12676.016572541377,32142.39888365004,0.561,0.13,0.5710000000000001,0.74,0.58,0.409,2.0,336.0
7474.906661954173,12511.88687746031,32424.62189592358,0.586,0.18,0.609,0.759,0.633,0.233,2.0,336.0
7554.969927847375,12527.899530638952,31960.254953743002,0.564,0.212,0.605,0.8009999999999999,0.642,0.135,2.0,336.0
7319.7840842860915,13007.278335174506,31712.058829474074,0.51,0.218,0.5489999999999999,0.855,0.61,0.092,2.0,336.0
7555.97071867104,13131.37639730897,32152.40679188669,0.446,0.198,0.47,0.9009999999999999,0.5329999999999999,0.07200000000000001,2.0,336.0
7636.033984564244,13418.603363700835,32240.476384369213,0.349,0.19,0.33799999999999997,0.929,0.419,0.057,2.0,336.0
7512.9367132534435,13670.802651264425,32241.47717519288,0.22,0.19699999999999998,0.192,0.9390000000000001,0.273,0.042,2.0,336.0
7424.86712077092,13763.876197865275,31745.08492665502,0.08900000000000001,0.21,0.063,0.94,0.12,0.027000000000000003,2.0,336.0
7432.873447360241,14350.339620532986,32084.353015877467,0.008,0.223,0.004,0.932,0.028999999999999998,0.022000000000000002,2.0,336.0
7610.013423148953,15890.556698153481,32521.69860581909,0.0,0.243,0.0,0.92,0.0,0.046,2.0,336.0
7578.988907615336,15928.586749452752,32354.566538267027,0.0,0.20600000000000002,0.0,0.887,0.0,0.10800000000000001,2.0,336.0
7574.9857443206765,15522.265675044746,32508.688325111445,0.0,0.14800000000000002,0.0,0.8109999999999999,0.0,0.214,2.0,336.0
7959.289420608051,15249.04978018419,31833.154519137544,0.0,0.102,0.0,0.72,0.0,0.361,2.0,336.0
8147.438095457078,15132.958044639046,31040.528186794832,0.0,0.067,0.0,0.665,0.0,0.48700000000000004,2.0,336.0
7840.195312591912,15238.041081123876,30566.153336377603,0.0,0.039,0.0,0.63,0.0,0.546,2.0,336.0
7389.839441942644,15455.212689859189,30075.765832781737,0.0,0.018000000000000002,0.0,0.5820000000000001,0.0,0.537,2.0,336.0
7033.55790871789,15007.859191680916,30269.919252572752,0.0,0.008,0.0,0.5589999999999999,0.0,0.48200000000000004,2.0,336.0
