Load_MW_z1,Load_MW_z2,Load_MW_z3,delhi_solarpv,delhi_onshorewind,maharashtra_solarpv,maharashtra_onshorewind,rajasthan_solarpv,rajasthan_onshorewind,GrpWeight,SubWtAsInGenXInputs
8276.050355916772,14868.599857055095,34247.7866196941,0.0,0.545,0.0,0.024,0.0,0.276,2.0,336.0
7901.496319587365,14393.434231179757,33726.797893629526,0.0,0.523,0.0,0.021,0.0,0.251,2.0,336.0
7477.134565660964,13895.357055209803,33237.68610682703,0.0,0.619,0.0,0.017,0.0,0.188,2.0,336.0
7096.603603219918,13435.133744613564,32732.635850393497,0.0,0.625,0.0,0.017,0.0,0.152,2.0,336.0
6767.872667079748,12608.32563250344,32627.043489087868,0.0,0.629,0.0,0.02,0.0,0.183,2.0,336.0
6429.180187420178,12758.744939646365,33361.20924646758,0.0,0.624,0.0,0.043,0.0,0.165,2.0,336.0
6154.241586284763,13072.533560507438,34704.02531288258,0.077,0.425,0.051,0.11599999999999999,0.019,0.166,2.0,336.0
6108.418486095527,13154.21821736651,34627.32142778321,0.28800000000000003,0.121,0.24600000000000002,0.21899999999999997,0.205,0.121,2.0,336.0
6157.230049340583,12416.067842579037,34539.65984481249,0.485,0.303,0.43799999999999994,0.336,0.419,0.048,2.0,336.0
6556.687944468486,11222.674928955024,34371.30975933465,0.627,0.52,0.585,0.33399999999999996,0.583,0.012,2.0,336.0
7180.28056878287,10888.963221055155,35131.3755298648,0.7170000000000001,0.527,0.679,0.335,0.6920000000000001,0.004,2.0,336.0
7490.084572236182,11304.359585814098,35951.21056151135,0.755,0.486,0.727,0.34299999999999997,0.7440000000000001,0.002,2.0,336.0
7647.476959842688,11604.20204574801,35589.60653175716,0.745,0.524,0.725,0.344,0.753,0.002,2.0,336.0
7672.380818641186,12210.860046079415,35131.3755298648,0.688,0.5660000000000001,0.677,0.342,0.698,0.002,2.0,336.0
8007.088680892995,12684.033363250872,34765.78688270286,0.579,0.597,0.585,0.32899999999999996,0.589,0.006,2.0,336.0
8276.050355916772,12935.064259939729,34932.14465947682,0.42100000000000004,0.648,0.441,0.29,0.44799999999999995,0.011000000000000001,2.0,336.0
8231.223410079476,12921.11809901257,34424.105939987465,0.218,0.669,0.251,0.253,0.271,0.013000000000000001,2.0,336.0
7929.388641441683,12420.052459986797,33587.33628435794,0.033,0.6659999999999999,0.054000000000000006,0.22699999999999998,0.096,0.01,2.0,336.0
7519.969202794379,12061.436893288428,33017.53599504831,0.0,0.624,0.0,0.21600000000000003,0.0,0.004,2.0,336.0
7453.226861214405,12096.302295606325,34549.62138833189,0.0,0.546,0.0,0.16699999999999998,0.0,0.0,2.0,336.0
7837.742441063211,14637.492047405036,34863.410009192965,0.0,0.456,0.0,0.084,0.0,0.0,2.0,336.0
8148.542598868463,14881.549863630313,34679.12145408408,0.0,0.391,0.0,0.032,0.0,0.005,2.0,336.0
8626.69668779962,15196.334638843326,34421.11747693164,0.0,0.486,0.0,0.036000000000000004,0.0,0.031,2.0,336.0
8951.44300653203,15565.907903413032,34620.348347319625,0.0,0.545,0.0,0.042,0.0,0.055999999999999994,2.0,336.0
8714.358270770332,15753.184921577735,34004.72495782076,0.0,0.5710000000000001,0.0,0.145,0.0,0.085,2.0,336.0
8349.765777960325,15299.934691445076,32986.655210138175,0.0,0.516,0.0,0.295,0.0,0.138,2.0,336.0
7949.311728480481,14897.488333261352,32275.40100285308,0.0,0.541,0.0,0.377,0.0,0.204,2.0,336.0
7605.638477061212,14304.776493857105,31942.68544930515,0.0,0.537,0.0,0.33,0.0,0.256,2.0,336.0
7247.022910362844,13797.733928719692,31964.60084504783,0.0,0.337,0.0,0.237,0.0,0.316,2.0,336.0
6836.607317363601,14343.626513582762,32310.266405170976,0.0,0.226,0.0,0.16899999999999998,0.0,0.395,2.0,336.0
6482.972522424933,14768.984421861103,33005.582142825035,0.059000000000000004,0.231,0.057999999999999996,0.092,0.016,0.47200000000000003,2.0,336.0
6304.660893427689,15032.96532512518,32764.512789655575,0.222,0.10300000000000001,0.267,0.02,0.155,0.37,2.0,336.0
6231.941625736076,14546.842001378503,32790.412802806015,0.46399999999999997,0.081,0.461,0.002,0.36,0.212,2.0,336.0
6409.25710038138,13631.376151945726,32579.228080194753,0.629,0.387,0.602,0.002,0.527,0.102,2.0,336.0
6862.5073305140395,13450.076059892663,32778.45895058273,0.713,0.39799999999999996,0.691,0.004,0.635,0.048,2.0,336.0
7235.069058139566,13606.47229314723,33579.36704954242,0.7340000000000001,0.373,0.7340000000000001,0.006999999999999999,0.6890000000000001,0.026000000000000002,2.0,336.0
7581.730772614654,13857.503189836087,33539.52087546483,0.6940000000000001,0.381,0.731,0.016,0.688,0.018000000000000002,2.0,336.0
7635.5231076194095,13362.414476921951,32818.30512466033,0.603,0.4,0.6829999999999999,0.04,0.645,0.015,2.0,336.0
