Load_MW_z1,Load_MW_z2,Load_MW_z3,delhi_solarpv,delhi_onshorewind,maharashtra_solarpv,maharashtra_onshorewind,rajasthan_solarpv,rajasthan_onshorewind,GrpWeight,SubWtAsInGenXInputs
2880.0797938223463,15082.104103447706,31549.512655064278,0.0,0.21,0.0,0.495,0.0,0.013999999999999999,16.0,2688.0
2604.4121701565587,14476.033407373825,30957.37461867026,0.0,0.215,0.0,0.402,0.0,0.005,16.0,2688.0
2463.0951934037,14217.284013319295,30747.389533495236,0.0,0.18899999999999997,0.0,0.305,0.0,0.001,16.0,2688.0
2405.374174729997,13636.093066673735,30589.15432713112,0.0,0.161,0.0,0.23800000000000002,0.0,0.0,16.0,2688.0
2495.9364626490824,12551.335991598975,30824.01916173446,0.0,0.14300000000000002,0.0,0.214,0.0,0.0,16.0,2688.0
2958.699802015838,13571.405718160102,31961.52130559726,0.0,0.125,0.0,0.20800000000000002,0.0,0.0,16.0,2688.0
4041.466497136333,16750.042505122292,33981.75695917686,0.002,0.102,0.006,0.188,0.0,0.006999999999999999,16.0,2688.0
5008.791154909422,18866.811586483775,34776.91375090597,0.158,0.07,0.16899999999999998,0.079,0.092,0.05,16.0,2688.0
5425.775755328069,18521.48066441869,34059.381777393224,0.39399999999999996,0.018000000000000002,0.39299999999999996,0.081,0.34600000000000003,0.07200000000000001,16.0,2688.0
5597.943621372045,17194.892424900656,34373.86181016719,0.56,0.026000000000000002,0.46399999999999997,0.16699999999999998,0.545,0.039,16.0,2688.0
5780.063387187349,16055.39990108359,35465.585215081876,0.655,0.053,0.423,0.106,0.6679999999999999,0.01,16.0,2688.0
5552.1648824239355,15027.3686547054,35957.209063785485,0.636,0.049,0.37,0.064,0.736,0.001,16.0,2688.0
5179.963830976266,14545.696705773122,35408.85938638531,0.627,0.043,0.39399999999999996,0.042,0.745,0.0,16.0,2688.0
4561.950855176792,13567.424958251571,35135.18214267379,0.56,0.055999999999999994,0.5329999999999999,0.032,0.7020000000000001,0.0,16.0,2688.0
4430.585778195261,13248.964165569072,35394.926726705446,0.42,0.09,0.579,0.036000000000000004,0.607,0.0,16.0,2688.0
4307.182221030793,13451.982920904165,35089.40340372568,0.22899999999999998,0.09300000000000001,0.425,0.055999999999999994,0.469,0.0,16.0,2688.0
4274.340951785411,13870.957901277077,34855.53375909947,0.068,0.087,0.207,0.10300000000000001,0.263,0.0,16.0,2688.0
4415.657928538269,14050.092097160983,34163.876724992166,0.0,0.064,0.006,0.2,0.016,0.0,16.0,2688.0
4792.834929871603,14252.115662518943,32651.187959750296,0.0,0.04,0.0,0.308,0.0,0.0,16.0,2688.0
4880.4116478592905,15217.449940337767,33662.30097651723,0.0,0.028999999999999998,0.0,0.391,0.0,0.002,16.0,2688.0
4561.950855176792,14401.394159088864,32446.178824460938,0.0,0.034,0.0,0.45,0.0,0.015,16.0,2688.0
4118.0961253755595,13942.61157963064,32025.21346413376,0.0,0.043,0.0,0.475,0.0,0.042,16.0,2688.0
