Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3
1740,5507.0,14600.0,38611.0
1741,5275.0,15040.0,36843.0
1742,4701.0,14245.0,35056.0
1743,4600.0,14095.0,36332.0
1744,4523.0,14047.0,36234.0
1745,4469.0,14332.0,33985.0
1746,4610.0,14599.0,33363.0
1747,5040.0,14922.0,32587.0
1748,5081.0,15978.0,33308.0
1749,4678.0,14450.0,32414.0
1750,4174.0,13636.0,31798.0
1751,3719.0,14692.0,31360.0
1752,3227.0,14980.0,30747.0
1753,2820.0,14213.0,30631.0
1754,2591.0,13728.0,30237.0
1755,2450.0,13393.0,29930.0
1756,2396.0,12793.0,29878.0
1757,2483.0,11827.0,30285.0
1758,3003.0,13046.0,31598.0
1759,4275.0,16630.0,34101.0
1760,5259.0,17788.0,35946.0
1761,5491.0,16106.0,35806.0
1762,5596.0,16261.0,35901.0
1763,5726.0,15317.0,36367.0
1764,5573.0,14855.0,37039.0
1765,5241.0,14171.0,36788.0
1766,4616.0,13862.0,36434.0
1767,4631.0,13402.0,38050.0
1768,4567.0,13551.0,38349.0
1769,4525.0,14067.0,37809.0
1770,4647.0,14446.0,36165.0
1771,4985.0,14474.0,34204.0
1772,5122.0,15725.0,35097.0
1773,4760.0,14437.0,34069.0
1774,4202.0,13654.0,33479.0
1775,3775.0,14642.0,32969.0
1776,3279.0,15040.0,32838.0
1777,2831.0,14502.0,32835.0
1778,2575.0,13894.0,32292.0
1779,2444.0,13375.0,32062.0
1780,2398.0,12836.0,31743.0
1781,2490.0,11988.0,32074.0
1782,3043.0,13125.0,33427.0
1783,4264.0,16911.0,35861.0
1784,5210.0,17668.0,38088.0
1785,5466.0,16491.0,37957.0
1786,5589.0,15125.0,37197.0
1787,5696.0,15481.0,37762.0
1788,5579.0,15499.0,38835.0
1789,4888.0,14948.0,38462.0
1790,4163.0,14020.0,37990.0
1791,4684.0,13654.0,38210.0
1792,4628.0,13931.0,37840.0
1793,4615.0,14254.0,37237.0
1794,4760.0,14287.0,35597.0
1795,5056.0,14155.0,34329.0
1796,5195.0,15481.0,35331.0
1797,4805.0,14452.0,34444.0
1798,4291.0,13645.0,33871.0
1799,3888.0,14781.0,33409.0
1800,3376.0,15344.0,33476.0
1801,2958.0,14659.0,33570.0
1802,2675.0,13987.0,32978.0
1803,2540.0,13628.0,32382.0
1804,2477.0,13158.0,32256.0
1805,2546.0,12299.0,32253.0
1806,3054.0,13473.0,33717.0
1807,4223.0,17182.0,36094.0
1808,5132.0,18885.0,37786.0
1809,5300.0,18883.0,37819.0
1810,5458.0,17546.0,37936.0
1811,5639.0,16072.0,38435.0
1812,5462.0,14744.0,39719.0
1813,5263.0,13936.0,39646.0
1814,4690.0,13211.0,38956.0
1815,4730.0,13244.0,38845.0
1816,4693.0,13608.0,39028.0
1817,4679.0,13878.0,38563.0
1818,4814.0,14079.0,36578.0
1819,5156.0,14162.0,34649.0
1820,5251.0,15685.0,35442.0
1821,4828.0,14563.0,34510.0
1822,4264.0,13932.0,33749.0
1823,3844.0,14958.0,33537.0
1824,3376.0,15345.0,33246.0
1825,2946.0,14897.0,33193.0
1826,2703.0,14436.0,32707.0
1827,2588.0,14136.0,32420.0
1828,2511.0,13670.0,32347.0
1829,2608.0,12761.0,32724.0
1830,3142.0,13877.0,34022.0
1831,4331.0,17126.0,36467.0
1832,5193.0,18138.0,37850.0
1833,5428.0,17014.0,37426.0
1834,5584.0,16564.0,37307.0
1835,5819.0,15697.0,38176.0
1836,5724.0,15625.0,38797.0
1837,5543.0,15105.0,38842.0
1838,4887.0,14632.0,37499.0
1839,4872.0,13973.0,37529.0
1840,4829.0,13678.0,37824.0
1841,4807.0,14625.0,37143.0
1842,4922.0,15008.0,35591.0
1843,5292.0,14913.0,33760.0
1844,5296.0,15630.0,34926.0
1845,4838.0,14496.0,33827.0
1846,4280.0,14334.0,33339.0
1847,3944.0,15318.0,32985.0
1848,3439.0,15603.0,32889.0
1849,7906.0,13814.0,29279.0
1850,7449.0,13263.0,28883.0
1851,7086.0,13016.0,28590.0
1852,6759.0,12552.0,28473.0
1853,6495.0,12414.0,28854.0
1854,6310.0,12835.0,29921.0
1855,6159.0,13746.0,31254.0
1856,6174.0,13761.0,32093.0
1857,6236.0,13454.0,32870.0
1858,6670.0,13150.0,33450.0
1859,7311.0,13015.0,32963.0
1860,7624.0,12719.0,32921.0
1861,7742.0,12640.0,32455.0
1862,7531.0,11972.0,31321.0
1863,7832.0,11923.0,30998.0
1864,8046.0,12066.0,30966.0
1865,7421.0,11885.0,30372.0
1866,7176.0,11642.0,30570.0
1867,7029.0,11422.0,31250.0
1868,7182.0,13594.0,33068.0
1869,7131.0,14271.0,32658.0
1870,7101.0,13905.0,32340.0
1871,7490.0,14256.0,31609.0
1872,7653.0,14893.0,31021.0
1873,7373.0,14605.0,30219.0
1874,6995.0,14376.0,29740.0
1875,6650.0,13755.0,29397.0
1876,6353.0,13144.0,29066.0
1877,6089.0,12613.0,29390.0
1878,5892.0,13141.0,30304.0
1879,5674.0,13510.0,31724.0
1880,5634.0,13802.0,32285.0
1881,5660.0,13432.0,32633.0
1882,5935.0,12993.0,32695.0
1883,6410.0,12647.0,32890.0
1884,6696.0,12437.0,32613.0
1885,6930.0,12261.0,32626.0
1886,6878.0,12236.0,31830.0
1887,7209.0,12222.0,31230.0
1888,7421.0,12232.0,30745.0
1889,7336.0,12125.0,30091.0
1890,7123.0,11538.0,29970.0
1891,7052.0,11335.0,31241.0
1892,7423.0,13325.0,32907.0
1893,7362.0,14478.0,32743.0
1894,7558.0,13999.0,32395.0
1895,8117.0,15225.0,31906.0
1896,8356.0,15549.0,31260.0
1897,8035.0,15493.0,30584.0
1898,7579.0,15083.0,29940.0
1899,7161.0,14616.0,29647.0
1900,6799.0,14079.0,29321.0
1901,6493.0,13545.0,29470.0
1902,6282.0,14092.0,30335.0
1903,6169.0,14586.0,31705.0
1904,6146.0,14648.0,32353.0
1905,6275.0,14011.0,33150.0
1906,6847.0,13651.0,33557.0
1907,7563.0,13165.0,34165.0
1908,7788.0,12820.0,34384.0
1909,7877.0,12430.0,33968.0
1910,7683.0,11969.0,33007.0
1911,7914.0,11830.0,32672.0
1912,8102.0,12042.0,32589.0
1913,7908.0,11814.0,32321.0
1914,7637.0,11734.0,31930.0
1915,7338.0,11837.0,32482.0
1916,7495.0,13856.0,34076.0
1917,7469.0,14696.0,33164.0
1918,7501.0,14355.0,32375.0
1919,7918.0,15102.0,31253.0
1920,8044.0,15565.0,30197.0
1921,7637.0,15302.0,29216.0
1922,7179.0,14942.0,28811.0
1923,6812.0,14608.0,28470.0
1924,6498.0,14025.0,28445.0
1925,6247.0,13394.0,28512.0
1926,6088.0,14110.0,29281.0
1927,6051.0,14460.0,30351.0
1928,6117.0,14265.0,31878.0
1929,6226.0,13618.0,32429.0
1930,6846.0,13124.0,32628.0
1931,7549.0,12637.0,32427.0
1932,7814.0,12175.0,31904.0
1933,7884.0,12295.0,31014.0
1934,7664.0,11098.0,30443.0
1935,8115.0,11401.0,30305.0
1936,8491.0,11257.0,30498.0
1937,8316.0,11208.0,29570.0
1938,8013.0,10659.0,29678.0
1939,7715.0,11009.0,30076.0
1940,7861.0,12899.0,30775.0
1941,7840.0,13336.0,30126.0
1942,7915.0,13421.0,29725.0
1943,8399.0,13964.0,29175.0
1944,8572.0,14511.0,28565.0
1945,8111.0,14554.0,27826.0
1946,7617.0,14304.0,27445.0
1947,7221.0,14016.0,27106.0
1948,6884.0,13303.0,26919.0
1949,6604.0,12764.0,27273.0
1950,6391.0,12420.0,28183.0
1951,6317.0,13014.0,29749.0
1952,6301.0,13170.0,30839.0
1953,6407.0,12590.0,31237.0
1954,7028.0,12570.0,31652.0
1955,7788.0,12415.0,31152.0
1956,8003.0,11834.0,31032.0
1957,8131.0,11669.0,30989.0
1958,7988.0,11765.0,30673.0
1959,8413.0,11421.0,30956.0
1960,8583.0,11890.0,31016.0
1961,8469.0,11742.0,30665.0
1962,8206.0,11307.0,30371.0
1963,7911.0,11498.0,31020.0
1964,8210.0,13167.0,33250.0
1965,8109.0,13345.0,32924.0
1966,7733.0,12834.0,32760.0
1967,7922.0,13478.0,32017.0
1968,8155.0,13821.0,31562.0
1969,7806.0,13569.0,31188.0
1970,7394.0,13297.0,30836.0
1971,7045.0,13149.0,30320.0
1972,6722.0,12561.0,30502.0
1973,6457.0,11687.0,30840.0
1974,6281.0,12137.0,31572.0
1975,6278.0,12560.0,32988.0
1976,6283.0,12629.0,33362.0
1977,6441.0,12110.0,33684.0
1978,7025.0,11703.0,33441.0
1979,7688.0,11189.0,33519.0
1980,7980.0,11000.0,33592.0
1981,8135.0,10641.0,33378.0
1982,7757.0,10394.0,32675.0
1983,7534.0,10518.0,32729.0
1984,7613.0,10605.0,32640.0
1985,7495.0,10797.0,32449.0
1986,7393.0,10518.0,32455.0
1987,7192.0,10713.0,33125.0
1988,7338.0,12246.0,34495.0
1989,7182.0,12274.0,33792.0
1990,7017.0,11717.0,33921.0
1991,7278.0,12067.0,33626.0
1992,7312.0,12012.0,32795.0
1993,6927.0,11640.0,32087.0
1994,6523.0,11183.0,31648.0
1995,6221.0,10734.0,31076.0
1996,5951.0,10364.0,30783.0
1997,5742.0,10116.0,30795.0
1998,5663.0,10445.0,31881.0
1999,5792.0,10934.0,33704.0
2000,5828.0,11382.0,34516.0
2001,6022.0,11175.0,34539.0
2002,6651.0,11374.0,33848.0
2003,7337.0,11153.0,33685.0
2004,7546.0,11188.0,34246.0
2005,7582.0,11065.0,34124.0
2006,7270.0,10725.0,33947.0
2007,7501.0,10718.0,33776.0
2008,7708.0,10340.0,33905.0
2009,7283.0,10335.0,33468.0
2010,7418.0,10330.0,32740.0
2011,7333.0,9988.0,32962.0
2012,7365.0,11772.0,35065.0
2013,7180.0,12724.0,34577.0
2014,6897.0,12494.0,33828.0
2015,7017.0,12675.0,32993.0
2016,7145.0,12901.0,32412.0
2017,8163.0,16887.0,35864.0
2018,7734.0,16554.0,35945.0
2019,7341.0,15700.0,36699.0
2020,6938.0,14907.0,36565.0
2021,6542.0,13714.0,36261.0
2022,6199.0,14601.0,37032.0
2023,5888.0,15617.0,37786.0
2024,5786.0,15769.0,37692.0
2025,5833.0,15329.0,37834.0
2026,6222.0,15165.0,37245.0
2027,6879.0,14739.0,37877.0
2028,7190.0,14210.0,39663.0
2029,7349.0,14236.0,39583.0
2030,7289.0,14002.0,39136.0
2031,7699.0,14347.0,39628.0
2032,8149.0,14824.0,39821.0
2033,8068.0,14886.0,38964.0
2034,7634.0,13979.0,37984.0
2035,7302.0,13078.0,35582.0
2036,7378.0,13983.0,36326.0
2037,7480.0,14772.0,36517.0
2038,7648.0,13969.0,35621.0
2039,8157.0,15168.0,35362.0
2040,8541.0,16035.0,35595.0
2041,8322.0,16155.0,35017.0
2042,7921.0,15656.0,34428.0
2043,7533.0,15220.0,35290.0
2044,7139.0,14488.0,35098.0
2045,6791.0,13855.0,34901.0
2046,6418.0,14457.0,35380.0
2047,6014.0,15620.0,35953.0
2048,5827.0,16136.0,35790.0
2049,5745.0,16076.0,35582.0
2050,5959.0,15318.0,35797.0
2051,6361.0,14302.0,35388.0
2052,6684.0,13531.0,37088.0
2053,6960.0,13324.0,37245.0
2054,7081.0,13213.0,36743.0
2055,7507.0,13548.0,36964.0
2056,7867.0,13487.0,36788.0
2057,7733.0,13076.0,36029.0
2058,7355.0,12131.0,33315.0
2059,6926.0,10921.0,30630.0
2060,7061.0,12054.0,32299.0
2061,7438.0,13123.0,32671.0
2062,7828.0,12999.0,33118.0
2063,8504.0,14154.0,33714.0
2064,8818.0,14913.0,33962.0
2065,8631.0,14584.0,33378.0
2066,8284.0,14465.0,33014.0
2067,7912.0,14091.0,33616.0
2068,7503.0,13492.0,33855.0
2069,7159.0,12900.0,33914.0
2070,6781.0,13587.0,34540.0
2071,6417.0,14788.0,35401.0
2072,6206.0,15214.0,35897.0
2073,6267.0,15277.0,36601.0
2074,6809.0,14997.0,37699.0
2075,7580.0,14452.0,38207.0
2076,7958.0,14130.0,39669.0
2077,8172.0,14071.0,40227.0
2078,8238.0,14051.0,39855.0
2079,8783.0,13933.0,40132.0
2080,9276.0,14058.0,40445.0
2081,9169.0,13457.0,39643.0
2082,8633.0,12010.0,36989.0
2083,8123.0,11027.0,34514.0
2084,8157.0,12243.0,34952.0
2085,8408.0,13145.0,35417.0
2086,8565.0,13119.0,35288.0
2087,9091.0,14383.0,35241.0
2088,9304.0,15174.0,35215.0
2089,8907.0,14823.0,34664.0
2090,8470.0,14610.0,34647.0
2091,8041.0,14284.0,35674.0
2092,7683.0,13672.0,35767.0
2093,7299.0,13134.0,35586.0
2094,6852.0,13641.0,36021.0
2095,6419.0,14649.0,36621.0
2096,6219.0,15081.0,36796.0
2097,6310.0,14890.0,36854.0
2098,6957.0,14496.0,37461.0
2099,7673.0,14049.0,37791.0
2100,8035.0,13914.0,39726.0
2101,8238.0,13717.0,39899.0
2102,8201.0,13548.0,39335.0
2103,8816.0,13739.0,39709.0
2104,9366.0,14558.0,40203.0
2105,9138.0,14084.0,39976.0
2106,8708.0,13638.0,38404.0
2107,8211.0,12718.0,36495.0
2108,8191.0,13882.0,35924.0
2109,8259.0,14557.0,35883.0
2110,8376.0,14362.0,36168.0
2111,9028.0,15822.0,35721.0
2112,9301.0,16316.0,34718.0
2113,9078.0,15594.0,33947.0
2114,8651.0,15234.0,34695.0
2115,8262.0,14901.0,35612.0
2116,7825.0,14411.0,35681.0
2117,7436.0,13937.0,35717.0
2118,6958.0,14810.0,36481.0
2119,6391.0,15799.0,37145.0
2120,6191.0,16308.0,37210.0
2121,6189.0,16269.0,38101.0
2122,6631.0,15770.0,38287.0
2123,7289.0,14912.0,38350.0
2124,7764.0,14472.0,39800.0
2125,8070.0,14526.0,39726.0
2126,8070.0,14602.0,39883.0
2127,8663.0,14828.0,40226.0
2128,9023.0,15009.0,40222.0
2129,8838.0,13793.0,40286.0
2130,8338.0,12425.0,38520.0
2131,7957.0,11678.0,36166.0
2132,7842.0,12871.0,36857.0
2133,7233.0,14020.0,36591.0
2134,8143.0,14230.0,36181.0
2135,9028.0,15822.0,35771.0
2136,9301.0,16316.0,34914.0
2137,9078.0,15594.0,34047.0
2138,8651.0,15234.0,34679.0
2139,7764.0,14539.0,35652.0
2140,7181.0,13614.0,36017.0
2141,6833.0,13160.0,36095.0
2142,6482.0,13821.0,36892.0
2143,6181.0,14604.0,37636.0
2144,6065.0,15250.0,37824.0
2145,6200.0,15024.0,38211.0
2146,6923.0,15357.0,39121.0
2147,7721.0,15493.0,38743.0
2148,8082.0,15496.0,39996.0
2149,8352.0,14742.0,40033.0
2150,8234.0,14706.0,39912.0
2151,8820.0,15302.0,40157.0
2152,9315.0,15305.0,40491.0
2153,9177.0,15088.0,40165.0
2154,8691.0,13763.0,38228.0
2155,8103.0,12618.0,35680.0
2156,7974.0,13497.0,36212.0
2157,8106.0,14289.0,36335.0
2158,8341.0,13799.0,36184.0
2159,8995.0,15437.0,35962.0
2160,9231.0,16846.0,35971.0
2161,8894.0,16621.0,35028.0
2162,8543.0,16331.0,34895.0
2163,8035.0,15732.0,36131.0
2164,7618.0,14903.0,36197.0
2165,7266.0,14498.0,36051.0
2166,6840.0,15124.0,36508.0
2167,6479.0,16115.0,37104.0
2168,6288.0,16292.0,37645.0
2169,6383.0,16178.0,38071.0
2170,6970.0,15835.0,38371.0
2171,7845.0,15385.0,38150.0
2172,8234.0,14794.0,39684.0
2173,8544.0,14610.0,39872.0
2174,8459.0,14581.0,39557.0
2175,9005.0,14882.0,39927.0
2176,9439.0,15208.0,39710.0
2177,9142.0,14470.0,39270.0
2178,8633.0,14035.0,37188.0
2179,7945.0,13148.0,35285.0
2180,8011.0,14058.0,36194.0
2181,8191.0,15685.0,36011.0
2182,8394.0,15966.0,35457.0
2183,9002.0,16238.0,35088.0
2184,9294.0,16415.0,34421.0
2185,2861.0,14710.0,29896.0
2186,2622.0,14406.0,30441.0
2187,2485.0,14245.0,31325.0
2188,2412.0,13746.0,31364.0
2189,2503.0,12642.0,31894.0
2190,2919.0,13825.0,33124.0
2191,3758.0,17668.0,34456.0
2192,4624.0,20212.0,34689.0
2193,4974.0,19365.0,34703.0
2194,5192.0,17478.0,34440.0
2195,5447.0,16090.0,35826.0
2196,5297.0,14892.0,37266.0
2197,5053.0,13775.0,37111.0
2198,4459.0,13241.0,36891.0
2199,4385.0,13589.0,37127.0
2200,4275.0,14457.0,36990.0
2201,4271.0,15027.0,36633.0
2202,4629.0,15683.0,35626.0
2203,5035.0,16696.0,34470.0
2204,4831.0,15822.0,33443.0
2205,4423.0,14074.0,32427.0
2206,3964.0,13557.0,31489.0
2207,3584.0,14866.0,30661.0
2208,3129.0,15567.0,29880.0
2209,2727.0,15061.0,29875.0
2210,2506.0,14461.0,30071.0
2211,2379.0,14234.0,30547.0
2212,2327.0,13619.0,30668.0
2213,2377.0,12709.0,31222.0
2214,2689.0,13638.0,32123.0
2215,3237.0,17186.0,33172.0
2216,4068.0,19484.0,34037.0
2217,4697.0,19396.0,34071.0
2218,5143.0,17756.0,33992.0
2219,5461.0,16279.0,35586.0
2220,5456.0,15416.0,37082.0
2221,5204.0,13930.0,36859.0
2222,4622.0,13239.0,36576.0
2223,4387.0,13426.0,36581.0
2224,4177.0,13827.0,36404.0
2225,4113.0,14082.0,36006.0
2226,4408.0,14495.0,34430.0
2227,4796.0,15588.0,33582.0
2228,4675.0,14683.0,32783.0
2229,4336.0,13262.0,31583.0
2230,3924.0,12745.0,30902.0
2231,3500.0,14030.0,30123.0
2232,3025.0,14811.0,29552.0
2233,2657.0,14253.0,29606.0
2234,2438.0,13741.0,29784.0
2235,2332.0,13471.0,30314.0
2236,2275.0,12948.0,30389.0
2237,2379.0,12097.0,30927.0
2238,2952.0,13474.0,32584.0
2239,4226.0,17415.0,34245.0
2240,4998.0,19801.0,34986.0
2241,5160.0,19432.0,35353.0
2242,5347.0,17654.0,35456.0
2243,5558.0,16016.0,36374.0
2244,5343.0,14579.0,37882.0
2245,5055.0,13604.0,37992.0
2246,4755.0,12943.0,37478.0
2247,4652.0,13057.0,37659.0
2248,4574.0,13603.0,37569.0
2249,4409.0,14511.0,36834.0
2250,4776.0,15239.0,35549.0
2251,5043.0,16328.0,34605.0
2252,5004.0,15726.0,33767.0
2253,4649.0,14179.0,32609.0
2254,4188.0,13688.0,31496.0
2255,3825.0,15027.0,30568.0
2256,3380.0,15718.0,29921.0
2257,2739.0,15284.0,29792.0
2258,2513.0,14864.0,30186.0
2259,2409.0,14545.0,30614.0
2260,2361.0,13964.0,30989.0
2261,2448.0,13015.0,31559.0
2262,3006.0,14064.0,32934.0
2263,4251.0,17948.0,34875.0
2264,4987.0,20042.0,35800.0
2265,5105.0,19597.0,36137.0
2266,5237.0,17850.0,35558.0
2267,5377.0,16362.0,36866.0
2268,5209.0,15129.0,38593.0
2269,5050.0,14319.0,38336.0
2270,4682.0,13697.0,37864.0
2271,4616.0,13544.0,37920.0
2272,4580.0,14030.0,37693.0
2273,4528.0,14657.0,37600.0
2274,4819.0,15426.0,36557.0
2275,5157.0,16409.0,35484.0
2276,4998.0,15403.0,34274.0
2277,4615.0,13734.0,33095.0
2278,4102.0,13217.0,32227.0
2279,3688.0,14680.0,30963.0
2280,3233.0,15468.0,30198.0
2281,2843.0,14922.0,30105.0
2282,2590.0,14351.0,30466.0
2283,2452.0,14033.0,30888.0
2284,2405.0,13343.0,31372.0
2285,2501.0,12341.0,32153.0
2286,3051.0,13673.0,33822.0
2287,4282.0,17584.0,35870.0
2288,5136.0,20241.0,36828.0
2289,5263.0,19037.0,36703.0
2290,5382.0,16871.0,36445.0
2291,5611.0,15605.0,37652.0
2292,5496.0,14242.0,38861.0
2293,5237.0,13005.0,38811.0
2294,4675.0,13092.0,38447.0
2295,4579.0,13308.0,38680.0
2296,4543.0,13440.0,38371.0
2297,4524.0,14268.0,37305.0
2298,4876.0,14826.0,36238.0
2299,5351.0,16041.0,35541.0
2300,5123.0,14952.0,34984.0
2301,4626.0,13702.0,33479.0
2302,4134.0,13280.0,32402.0
2303,3756.0,14791.0,31391.0
2304,3275.0,15618.0,30453.0
2305,2847.0,15011.0,30264.0
2306,2606.0,14509.0,30760.0
2307,2497.0,14065.0,31593.0
2308,2435.0,13472.0,31662.0
2309,2518.0,12369.0,32270.0
2310,3062.0,13660.0,33453.0
2311,4226.0,17737.0,34956.0
2312,5042.0,20033.0,36208.0
2313,5260.0,19503.0,36805.0
2314,5455.0,17721.0,36720.0
2315,5697.0,16488.0,37754.0
2316,5576.0,14941.0,39115.0
2317,5348.0,14307.0,39282.0
2318,4686.0,13698.0,38871.0
2319,4772.0,13917.0,38870.0
2320,4706.0,14497.0,38838.0
2321,4706.0,15046.0,38574.0
2322,4973.0,15559.0,37309.0
2323,5246.0,16229.0,36032.0
2324,5019.0,15137.0,34736.0
2325,4575.0,13515.0,33611.0
2326,4059.0,12898.0,32484.0
2327,3630.0,14075.0,31298.0
2328,3208.0,14815.0,30548.0
2329,2838.0,14404.0,30296.0
2330,2564.0,13991.0,30841.0
2331,2452.0,13669.0,31587.0
2332,2416.0,13074.0,31411.0
2333,2482.0,12206.0,31795.0
2334,3058.0,13426.0,33001.0
2335,4331.0,17395.0,34636.0
2336,5152.0,19831.0,35984.0
2337,5328.0,19589.0,36297.0
2338,5567.0,18049.0,36465.0
2339,5828.0,16608.0,37102.0
2340,5644.0,15524.0,38367.0
2341,5376.0,14483.0,38484.0
2342,4855.0,13760.0,38022.0
2343,4772.0,13565.0,37801.0
2344,4713.0,14167.0,37847.0
2345,4639.0,14651.0,37379.0
2346,4914.0,15119.0,36181.0
2347,5361.0,15990.0,35201.0
2348,5135.0,14969.0,33842.0
2349,4671.0,13412.0,32537.0
2350,4065.0,12996.0,31255.0
2351,3639.0,14391.0,30254.0
2352,3261.0,15096.0,29468.0
2353,5680.0,13247.0,37859.0
2354,5323.0,12648.0,36944.0
2355,5050.0,12218.0,36235.0
2356,4835.0,12324.0,35896.0
2357,4730.0,11988.0,35787.0
2358,4764.0,12278.0,36617.0
2359,4977.0,13496.0,37651.0
2360,5072.0,13604.0,37724.0
2361,5127.0,12906.0,37380.0
2362,5504.0,12821.0,37304.0
2363,6035.0,12194.0,38293.0
2364,6212.0,11402.0,39903.0
2365,6316.0,11360.0,40539.0
2366,6077.0,11076.0,39999.0
2367,6245.0,11222.0,39819.0
2368,6383.0,11388.0,40151.0
2369,6274.0,11182.0,39061.0
2370,6156.0,10934.0,36905.0
2371,6114.0,10779.0,35309.0
2372,6323.0,12979.0,36462.0
2373,6139.0,13311.0,35926.0
2374,5981.0,12746.0,35829.0
2375,6057.0,13355.0,36006.0
2376,6067.0,13669.0,37017.0
2377,5761.0,13121.0,37038.0
2378,5429.0,12934.0,36638.0
2379,5148.0,12552.0,35981.0
2380,4943.0,12229.0,35601.0
2381,4760.0,11864.0,35602.0
2382,4741.0,12268.0,36021.0
2383,4822.0,13409.0,37081.0
2384,4922.0,13297.0,37038.0
2385,4945.0,12638.0,36874.0
2386,5121.0,12215.0,36632.0
2387,5461.0,11714.0,37259.0
2388,5623.0,11019.0,38582.0
2389,5702.0,10969.0,38963.0
2390,5502.0,10714.0,38330.0
2391,5698.0,10981.0,38285.0
2392,5782.0,11197.0,38134.0
2393,5774.0,11131.0,37368.0
2394,5660.0,10865.0,36613.0
2395,5614.0,10357.0,34744.0
2396,5896.0,12358.0,35737.0
2397,5866.0,12654.0,35797.0
2398,5864.0,12217.0,35585.0
2399,6028.0,12569.0,35799.0
2400,6038.0,13206.0,36768.0
2401,5765.0,12224.0,36942.0
2402,5438.0,11807.0,36095.0
2403,5177.0,11907.0,35418.0
2404,4942.0,11632.0,34798.0
2405,4766.0,11432.0,34779.0
2406,4808.0,12161.0,35771.0
2407,5055.0,13895.0,37138.0
2408,5103.0,13952.0,37249.0
2409,5191.0,12924.0,37688.0
2410,5662.0,12216.0,38064.0
2411,6321.0,11560.0,39406.0
2412,6535.0,11205.0,41104.0
2413,6552.0,11065.0,41184.0
2414,6362.0,11106.0,40176.0
2415,6618.0,10911.0,40151.0
2416,6873.0,11015.0,40378.0
2417,6851.0,11492.0,39738.0
2418,6676.0,11350.0,37883.0
2419,6411.0,11802.0,36338.0
2420,6563.0,13550.0,37259.0
2421,6391.0,13752.0,36847.0
2422,6239.0,13622.0,36497.0
2423,6467.0,13938.0,36679.0
2424,6443.0,14344.0,37234.0
2425,6077.0,13396.0,37481.0
2426,5769.0,12815.0,36680.0
2427,5480.0,12346.0,35881.0
2428,5244.0,11824.0,35662.0
2429,5104.0,11331.0,35760.0
2430,5130.0,11892.0,36353.0
2431,5284.0,13109.0,37836.0
2432,5304.0,13142.0,38381.0
2433,5257.0,12427.0,39142.0
2434,5476.0,12443.0,39016.0
2435,5878.0,11926.0,39979.0
2436,6095.0,11569.0,40589.0
2437,6187.0,11316.0,38769.0
2438,6017.0,11603.0,38681.0
2439,6306.0,11554.0,38724.0
2440,6457.0,11869.0,38709.0
2441,6426.0,12144.0,38576.0
2442,6299.0,11625.0,38035.0
2443,6188.0,11026.0,36108.0
2444,6331.0,12752.0,36952.0
2445,6165.0,12698.0,36130.0
2446,6068.0,12347.0,36441.0
2447,6256.0,12855.0,36677.0
2448,5946.0,13040.0,37217.0
2449,5363.0,12413.0,37437.0
2450,5058.0,11931.0,36835.0
2451,4788.0,11764.0,36169.0
2452,4686.0,11367.0,35708.0
2453,4691.0,11089.0,35803.0
2454,4847.0,11690.0,36807.0
2455,5195.0,13047.0,38401.0
2456,5215.0,13299.0,38584.0
2457,5207.0,12513.0,38850.0
2458,5637.0,12307.0,39036.0
2459,6174.0,12123.0,39875.0
2460,6353.0,11730.0,41173.0
2461,6291.0,11629.0,40563.0
2462,6057.0,11354.0,39929.0
2463,6273.0,11223.0,40142.0
2464,6462.0,11206.0,40524.0
2465,6420.0,11601.0,40068.0
2466,6247.0,11407.0,38200.0
2467,6021.0,11069.0,36253.0
2468,6056.0,12985.0,37106.0
2469,5750.0,13480.0,36722.0
2470,5526.0,13420.0,36931.0
2471,5526.0,14052.0,37281.0
2472,5431.0,14168.0,38465.0
2473,5146.0,13561.0,38196.0
2474,4907.0,13154.0,37360.0
2475,4710.0,12755.0,36682.0
2476,4595.0,12363.0,36086.0
2477,4511.0,12096.0,36181.0
2478,4578.0,12494.0,36873.0
2479,4904.0,14097.0,37961.0
2480,4951.0,14616.0,38099.0
2481,5063.0,14018.0,38743.0
2482,5471.0,13181.0,39080.0
2483,6230.0,12414.0,39495.0
2484,6543.0,11671.0,41107.0
2485,6689.0,10821.0,41025.0
2486,6491.0,9942.0,40550.0
2487,6649.0,9639.0,40627.0
2488,6776.0,9808.0,40892.0
2489,6702.0,9858.0,40339.0
2490,6482.0,10460.0,38806.0
2491,6313.0,11117.0,36756.0
2492,6430.0,13277.0,37923.0
2493,6183.0,14218.0,37839.0
2494,5833.0,13475.0,37279.0
2495,5880.0,14154.0,37274.0
2496,5823.0,14427.0,38216.0
2497,5517.0,13809.0,38121.0
2498,5255.0,13532.0,37305.0
2499,5018.0,12842.0,36310.0
2500,4816.0,11971.0,35609.0
2501,4679.0,11412.0,35638.0
2502,4734.0,11927.0,36389.0
2503,5144.0,13823.0,37875.0
2504,5190.0,14672.0,37983.0
2505,5288.0,13999.0,37915.0
2506,5778.0,13594.0,37845.0
2507,6359.0,12669.0,38518.0
2508,6460.0,11786.0,39557.0
2509,6505.0,11415.0,40048.0
2510,6129.0,11143.0,39394.0
2511,6320.0,11250.0,39161.0
2512,6499.0,11389.0,39576.0
2513,6415.0,11550.0,38696.0
2514,6263.0,11358.0,36949.0
2515,6143.0,11095.0,34978.0
