Load_MW_z1,Load_MW_z2,Load_MW_z3,delhi_solarpv,delhi_onshorewind,maharashtra_solarpv,maharashtra_onshorewind,rajasthan_solarpv,rajasthan_onshorewind,GrpWeight,SubWtAsInGenXInputs
2941.2808991193006,13211.91582253048,30226.629618347975,0.0,0.41,0.0,0.428,0.0,0.792,25.0,4200.0
2660.070596939989,12735.945028382459,30173.96479143807,0.0,0.37,0.0,0.419,0.0,0.7390000000000001,25.0,4200.0
2511.01920002516,12294.752893514564,30023.91971854381,0.0,0.228,0.0,0.424,0.0,0.6759999999999999,25.0,4200.0
2430.531445691152,11715.439797505593,29992.122087201977,0.0,0.122,0.0,0.41100000000000003,0.0,0.618,25.0,4200.0
2529.8990436343715,10889.69505859744,30563.48577537549,0.0,0.087,0.0,0.359,0.0,0.556,25.0,4200.0
2997.920429946936,11942.991596795566,31903.954671629523,0.0,0.08,0.0,0.294,0.0,0.49700000000000005,25.0,4200.0
4046.248588247903,15298.635379338093,34172.51693267323,0.057999999999999996,0.06,0.04,0.272,0.019,0.444,25.0,4200.0
5073.709550980794,18151.479116287926,35546.77081222796,0.223,0.025,0.187,0.444,0.182,0.493,25.0,4200.0
5568.560188738027,18593.664927135254,35856.7977178108,0.396,0.025,0.368,0.52,0.38299999999999995,0.49700000000000005,25.0,4200.0
5843.808435040746,17711.280657399464,35814.069650695215,0.531,0.008,0.486,0.525,0.5429999999999999,0.494,25.0,4200.0
6030.619519173999,16516.882130121965,35962.12737163061,0.612,0.002,0.5720000000000001,0.505,0.649,0.49700000000000005,25.0,4200.0
5847.783138958474,15474.516027697591,36852.46104920186,0.586,0.004,0.61,0.483,0.7090000000000001,0.47100000000000003,25.0,4200.0
5450.312747185596,13962.14118700179,36993.56303828123,0.573,0.013999999999999999,0.607,0.498,0.715,0.409,25.0,4200.0
4803.429684575237,13590.506370694147,36546.408847536746,0.542,0.021,0.564,0.545,0.6759999999999999,0.34299999999999997,25.0,4200.0
4678.226511166779,13707.760136267147,36448.03492557296,0.456,0.023,0.478,0.605,0.59,0.282,25.0,4200.0
4610.6565445653905,14267.199712687474,36354.62938350633,0.318,0.02,0.335,0.6679999999999999,0.45799999999999996,0.22399999999999998,25.0,4200.0
4578.85891322356,14818.689881272343,35788.23407522998,0.153,0.015,0.161,0.708,0.282,0.184,25.0,4200.0
4851.126131587982,15217.153949024652,34598.803927849636,0.022000000000000002,0.022000000000000002,0.028999999999999998,0.6459999999999999,0.092,0.168,25.0,4200.0
5348.957797283512,16089.60145896612,34327.53038546465,0.0,0.073,0.0,0.575,0.0,0.201,25.0,4200.0
5234.685059648809,15225.10335686011,33292.1200148963,0.0,0.155,0.0,0.551,0.0,0.27899999999999997,25.0,4200.0
4888.885818806405,13494.119800689225,31789.68193399482,0.0,0.217,0.0,0.537,0.0,0.38299999999999995,25.0,4200.0
4399.997236925765,12587.887307447061,31061.31744107102,0.0,0.24600000000000002,0.0,0.539,0.0,0.496,25.0,4200.0
3909.12130308626,13308.302392535405,30632.049417956314,0.0,0.263,0.0,0.565,0.0,0.597,25.0,4200.0
