Load_MW_z1,Load_MW_z2,Load_MW_z3,raj_solarpv,raj_onshorewind,GrpWeight,SubWtAsInGenXInputs
2943.379423144407,14409.52832837779,30460.346297914173,0.0,0.37,3.0,504.0
2663.862823650126,13758.980797882203,29897.33421494704,0.0,0.34,3.0,504.0
2520.6230004217396,13310.361629298855,29815.767093386436,0.0,0.26,3.0,504.0
2444.029483834339,12801.06448004237,29717.28971491692,0.0,0.19,3.0,504.0
2529.575489373514,11853.095372148953,30234.544632130535,0.0,0.14,3.0,504.0
2978.194657956862,12826.927225903051,31693.80033126972,0.0,0.13,3.0,504.0
3943.0740227591855,16113.4853921988,33816.53493383483,0.0,0.15,3.0,504.0
4955.699995304304,18305.850464388823,34782.40901963179,0.02,0.2,3.0,504.0
5615.200014751666,16572.051770728565,34448.182765432226,0.09,0.14,3.0,504.0
5867.8591473906245,15597.225195979825,34743.614900840774,0.17,0.05,3.0,504.0
6025.025064543993,15191.379030166065,35371.28384845961,0.25,0.04,3.0,504.0
5791.265630803224,15074.996673793,35890.52820766251,0.29,0.04,3.0,504.0
5429.187188753692,14419.475538324206,35838.80271594114,0.38,0.02,3.0,504.0
4759.739959359915,13921.120320008778,35430.9671081381,0.41,0.01,3.0,504.0
4589.642669276206,13491.40085032362,35070.87810807785,0.39,0.0,3.0,504.0
4455.355334999595,13826.62182551783,35085.79892299748,0.25,0.0,3.0,504.0
4374.782934433627,14339.89785875288,34745.604342830055,0.1,0.0,3.0,504.0
4575.7165753512245,14635.329994161426,33540.99721831911,0.01,0.04,3.0,504.0
5025.330464929214,15590.262149017335,32399.05751647059,0.0,0.15,3.0,504.0
5109.881749473748,15998.097756820378,33057.56281492331,0.0,0.27,3.0,504.0
4760.734680354556,14131.00644987815,32613.91725131317,0.0,0.33,3.0,504.0
4268.347788006979,12831.900830876259,31787.304104766026,0.0,0.34,3.0,504.0
3844.5966442896697,13755.001913903638,31126.809364324025,0.0,0.34,3.0,504.0
3308.4420281778634,13984.782463665839,30770.69924824234,0.0,0.33,3.0,504.0
2820.0340198088525,13510.30054922181,30677.195474746033,0.0,0.3,3.0,504.0
2538.5279783252877,13205.91592486149,30270.354587937632,0.0,0.27,3.0,504.0
2378.377898187995,13006.971725933176,29977.90661551301,0.0,0.23,3.0,504.0
2318.6946385095007,12798.080317058446,29680.48503811518,0.0,0.21,3.0,504.0
2398.2723180808266,12120.675319707536,30136.06725366102,0.0,0.19,3.0,504.0
2722.5513623339784,12817.974736951277,31552.549950030614,0.0,0.19,3.0,504.0
3429.797989524135,15639.003477754772,33314.20083154084,0.0,0.19,3.0,504.0
4346.930746583663,17829.37910795551,34666.02666325873,0.03,0.18,3.0,504.0
5212.338011921829,18425.21698374581,34297.97989524135,0.15,0.09,3.0,504.0
5660.957180505177,17863.19962177332,34352.68954994663,0.25,0.05,3.0,504.0
6005.130644651161,16755.080433742613,34608.33284556952,0.34,0.04,3.0,504.0
5946.442105967309,16346.250104944927,35329.50556668466,0.43,0.02,3.0,504.0
5653.9941335426865,14934.741013548539,34375.56813282339,0.56,0.01,3.0,504.0
4693.09365271893,13574.957413873513,33238.602035948075,0.42,0.01,3.0,504.0
4537.917177554845,13031.839750799216,32788.98814637009,0.32,0.0,3.0,504.0
4256.41113607128,13394.91291384339,33093.372770730406,0.22,0.01,3.0,504.0
4119.139638810743,13201.937040882924,32340.36897778674,0.1,0.01,3.0,504.0
4213.6381333016925,13007.966446927818,30999.485077009904,0.01,0.13,3.0,504.0
4652.310091938625,13730.133889037597,30434.48355205349,0.0,0.38,3.0,504.0
4772.671332290255,14266.288505149403,31064.141941661605,0.0,0.53,3.0,504.0
4516.03331567273,12920.43099939936,30840.32971786725,0.0,0.53,3.0,504.0
4132.071011741084,12215.173814198486,30347.942825519673,0.0,0.47,3.0,504.0
3716.2776359809072,12912.473231442227,29985.864383470143,0.0,0.41,3.0,504.0
3203.9963237404986,13025.871424831366,29660.590618222348,0.0,0.36,3.0,504.0
2724.5408043232615,12347.471706485814,29495.46693311185,0.0,0.31,3.0,504.0
2470.8869506896613,11989.372148414848,29016.01141369461,0.0,0.25,3.0,504.0
2347.5415473541066,11553.684352761842,28889.68184737513,0.0,0.23,3.0,504.0
2307.7527075684434,11132.917372028456,28634.038551752248,0.0,0.22,3.0,504.0
2420.156179962941,10869.31630844844,29165.21956289085,0.0,0.2,3.0,504.0
3057.7723375281876,12298.730377748378,30494.166811731986,0.0,0.19,3.0,504.0
4474.255033897784,15889.673168404446,32667.632185023816,0.0,0.25,3.0,504.0
5408.298047866218,18637.092555604464,33870.24986754548,0.01,0.25,3.0,504.0
5663.941343489102,18665.93946444907,33352.99495033186,0.07,0.19,3.0,504.0
5886.758846288814,17633.41907201112,34139.81925709334,0.11,0.14,3.0,504.0
6008.1148076350855,16399.965038655573,34680.94747817836,0.14,0.09,3.0,504.0
5806.186445722847,15177.452936241083,35945.237862367794,0.14,0.05,3.0,504.0
5483.896843458978,14450.311889158094,35158.41355560631,0.15,0.02,3.0,504.0
4853.243732856223,13479.464198387921,34684.92636215692,0.18,0.01,3.0,504.0
4778.639658258105,12845.826924801242,34724.715201942585,0.17,0.01,3.0,504.0
4797.5393571562945,13753.012471914353,34311.905989166335,0.14,0.02,3.0,504.0
4668.22562785289,13509.305828227169,33761.825279129545,0.07,0.18,3.0,504.0
4845.28596489909,13383.97098290233,32236.917994344018,0.0,0.47,3.0,504.0
