Load_MW_z1,Load_MW_z2,Load_MW_z3,raj_solarpv,raj_onshorewind,GrpWeight,SubWtAsInGenXInputs
6868.200379057079,12570.53649228499,31791.29874102778,0.0,0.93,1.0,168.0
6479.245662584054,12525.541730739267,31226.364512731485,0.0,0.88,1.0,168.0
6160.282797404377,12192.58049530092,30870.405954725324,0.0,0.84,1.0,168.0
5909.312016338235,11899.61460345877,30921.400017810476,0.0,0.84,1.0,168.0
5702.336113227911,11501.660934676602,30966.394779356197,0.0,0.88,1.0,168.0
5587.349500388842,12016.600983477649,32006.273712857343,0.0,0.89,1.0,168.0
5564.352177821028,12357.561287635235,33926.050205474836,0.06,0.88,1.0,168.0
5553.353458332073,12506.543942531072,34783.95032561328,0.16,0.89,1.0,168.0
5504.359162426731,12073.594348102231,35108.91249233239,0.29,0.89,1.0,168.0
5777.327382470781,11528.657791604035,34385.996656831114,0.39,0.88,1.0,168.0
6351.260563076221,11457.666056720784,34394.99560914026,0.49,0.86,1.0,168.0
6545.23797951778,11628.64615059453,34822.94578561957,0.54,0.81,1.0,168.0
6604.231111322172,11170.699466418064,35112.912026692014,0.56,0.77,1.0,168.0
6293.267314861734,11027.716113061657,34683.96196662279,0.53,0.76,1.0,168.0
6430.251366678712,11179.698418727208,35037.92075744914,0.45,0.68,1.0,168.0
6348.260912306506,10815.740792001809,35021.922620010664,0.35,0.54,1.0,168.0
6323.263822558883,10510.7762970808,34861.94124562587,0.23,0.39,1.0,168.0
6349.260795896411,10086.825654961101,34047.036119853336,0.11,0.28,1.0,168.0
6390.256023082514,10322.798182178669,34480.98559787209,0.03,0.28,1.0,168.0
6626.228550300081,11881.61669884048,35796.83240218699,0.0,0.37,1.0,168.0
6548.237630287495,12655.52659742691,34944.93158358798,0.0,0.4,1.0,168.0
6484.245080533579,12496.545106632024,34232.01458398575,0.0,0.41,1.0,168.0
6656.22505799723,12776.512511805407,33698.07674697651,0.0,0.42,1.0,168.0
6707.219121082382,13036.482245180694,33429.10806129208,0.0,0.44,1.0,168.0
6434.250901038332,12742.51646974864,32861.174182226074,0.0,0.45,1.0,168.0
6098.29001483027,12432.552556878107,32005.273829267437,0.0,0.43,1.0,168.0
5852.318651713653,11946.609132184303,31755.3029317912,0.0,0.51,1.0,168.0
5600.347987057606,11875.617397301052,31555.32621381021,0.0,0.57,1.0,168.0
5401.371152666522,11539.65651109299,31837.293386163405,0.0,0.57,1.0,168.0
5276.385703928403,11967.606687572306,32861.174182226074,0.0,0.59,1.0,168.0
5200.394551095627,12289.5692035217,34042.03670190382,0.06,0.56,1.0,168.0
5221.392106483631,12456.549763035826,34537.978962496665,0.18,0.46,1.0,168.0
5295.383492136597,12302.567690190463,35034.92110667942,0.31,0.33,1.0,168.0
5600.347987057606,11713.63625573645,34316.00480553777,0.44,0.26,1.0,168.0
6013.299909688349,11557.654415711278,34206.017610648225,0.54,0.22,1.0,168.0
6305.265917940594,11449.666988001543,34486.98489941152,0.57,0.19,1.0,168.0
6432.251133858522,10942.726007919737,34490.98443377113,0.58,0.19,1.0,168.0
6329.263124098312,10400.789102191255,34379.997355291685,0.54,0.21,1.0,168.0
6527.240074899491,10616.763957610723,33433.1075956517,0.44,0.26,1.0,168.0
6604.231111322172,10606.765121711675,33169.13832791679,0.33,0.3,1.0,168.0
6578.234137984644,10601.765703762148,32350.233667784643,0.21,0.33,1.0,168.0
6456.24834001624,10096.824490860152,31820.29536513502,0.11,0.32,1.0,168.0
6467.247059505195,10042.830777005283,31897.286401557703,0.03,0.25,1.0,168.0
6835.204220590215,12195.580146070633,33261.12761818805,0.0,0.12,1.0,168.0
6947.191182659569,12835.5056436098,32892.170573513125,0.0,0.03,1.0,168.0
7053.178843189494,12703.521009742348,32807.1804683712,0.0,0.01,1.0,168.0
7431.134840173563,13229.45977803235,32485.21795242181,0.0,0.04,1.0,168.0
7559.119939681396,13465.432305249917,32055.268008762683,0.0,0.16,1.0,168.0
7236.157540142099,13368.443597029136,31756.302815381106,0.0,0.4,1.0,168.0
6826.205268281071,13205.46257187463,31070.382672706313,0.0,0.5,1.0,168.0
