Load_MW_z1,Load_MW_z2,Load_MW_z3,raj_solarpv,raj_onshorewind,GrpWeight,SubWtAsInGenXInputs
5764.0,15210.0,31048.0,0.0,0.39,1.0,168.0
5384.0,14773.0,30778.0,0.0,0.42,1.0,168.0
5131.0,14305.0,30431.0,0.0,0.36,1.0,168.0
4915.0,13730.0,30318.0,0.0,0.29,1.0,168.0
4779.0,14293.0,30631.0,0.0,0.26,1.0,168.0
4780.0,16011.0,31807.0,0.0,0.26,1.0,168.0
4881.0,17158.0,32785.0,0.05,0.25,1.0,168.0
5026.0,17151.0,32983.0,0.18,0.18,1.0,168.0
5204.0,16374.0,32442.0,0.33,0.05,1.0,168.0
5695.0,14942.0,32346.0,0.46,0.0,1.0,168.0
6320.0,14413.0,32524.0,0.55,0.0,1.0,168.0
6571.0,14103.0,33317.0,0.6,0.0,1.0,168.0
6526.0,14017.0,32752.0,0.61,0.0,1.0,168.0
6175.0,13419.0,32576.0,0.56,0.0,1.0,168.0
6184.0,13080.0,32734.0,0.42,0.0,1.0,168.0
6125.0,13066.0,32661.0,0.32,0.0,1.0,168.0
5937.0,12780.0,32348.0,0.21,0.01,1.0,168.0
5838.0,12593.0,31467.0,0.1,0.01,1.0,168.0
6289.0,14081.0,32541.0,0.02,0.01,1.0,168.0
6225.0,14804.0,33271.0,0.0,0.02,1.0,168.0
5993.0,14003.0,32595.0,0.0,0.05,1.0,168.0
5948.0,13308.0,31953.0,0.0,0.14,1.0,168.0
5934.0,13704.0,31061.0,0.0,0.28,1.0,168.0
5843.0,14891.0,30357.0,0.0,0.4,1.0,168.0
5584.0,14987.0,29630.0,0.0,0.47,1.0,168.0
5284.0,14666.0,29179.0,0.0,0.5,1.0,168.0
5031.0,14222.0,29303.0,0.0,0.44,1.0,168.0
4832.0,13477.0,29136.0,0.0,0.33,1.0,168.0
4684.0,13810.0,29430.0,0.0,0.23,1.0,168.0
4642.0,15601.0,30621.0,0.0,0.16,1.0,168.0
4638.0,16831.0,31051.0,0.05,0.07,1.0,168.0
4535.0,16408.0,30799.0,0.17,0.0,1.0,168.0
4483.0,15465.0,30143.0,0.32,0.0,1.0,168.0
4575.0,14047.0,28919.0,0.46,0.0,1.0,168.0
4749.0,13238.0,28897.0,0.55,0.01,1.0,168.0
4867.0,13016.0,29454.0,0.6,0.01,1.0,168.0
4850.0,13085.0,29618.0,0.61,0.01,1.0,168.0
4718.0,12831.0,29450.0,0.54,0.01,1.0,168.0
4618.0,11942.0,29478.0,0.45,0.0,1.0,168.0
4538.0,11348.0,29478.0,0.36,0.0,1.0,168.0
4471.0,11143.0,29231.0,0.24,0.0,1.0,168.0
4660.0,11237.0,28762.0,0.12,0.0,1.0,168.0
5512.0,12230.0,29921.0,0.02,0.0,1.0,168.0
5607.0,12413.0,30152.0,0.0,0.0,1.0,168.0
5440.0,12115.0,29709.0,0.0,0.01,1.0,168.0
5532.0,11900.0,29274.0,0.0,0.02,1.0,168.0
5619.0,12603.0,28579.0,0.0,0.05,1.0,168.0
5715.0,13832.0,27907.0,0.0,0.08,1.0,168.0
5590.0,14197.0,27315.0,0.0,0.1,1.0,168.0
5360.0,13899.0,27176.0,0.0,0.11,1.0,168.0
5115.0,13454.0,27120.0,0.0,0.08,1.0,168.0
4918.0,12738.0,26952.0,0.0,0.05,1.0,168.0
4777.0,13152.0,27531.0,0.0,0.03,1.0,168.0
4714.0,14723.0,28801.0,0.0,0.02,1.0,168.0
4639.0,15924.0,29914.0,0.05,0.02,1.0,168.0
4530.0,15657.0,29969.0,0.17,0.01,1.0,168.0
4515.0,14912.0,29493.0,0.32,0.0,1.0,168.0
4723.0,13460.0,28873.0,0.45,0.0,1.0,168.0
4965.0,12890.0,29101.0,0.55,0.0,1.0,168.0
5098.0,12589.0,29663.0,0.61,0.0,1.0,168.0
5124.0,12615.0,29703.0,0.62,0.0,1.0,168.0
4986.0,12335.0,29503.0,0.58,0.01,1.0,168.0
4894.0,11523.0,29535.0,0.51,0.01,1.0,168.0
4853.0,11168.0,29373.0,0.39,0.0,1.0,168.0
4765.0,10935.0,29038.0,0.25,0.01,1.0,168.0
4847.0,10995.0,28560.0,0.11,0.01,1.0,168.0
5408.0,12228.0,29189.0,0.02,0.03,1.0,168.0
5504.0,12687.0,29858.0,0.0,0.09,1.0,168.0
5478.0,12310.0,29375.0,0.0,0.23,1.0,168.0
5505.0,11746.0,28814.0,0.0,0.41,1.0,168.0
5491.0,12265.0,28323.0,0.0,0.57,1.0,168.0
5382.0,13467.0,27864.0,0.0,0.68,1.0,168.0
2861.0,14710.0,29896.0,0.0,0.07,1.0,168.0
2622.0,14406.0,30441.0,0.0,0.06,1.0,168.0
2485.0,14245.0,31325.0,0.0,0.06,1.0,168.0
2412.0,13746.0,31364.0,0.0,0.04,1.0,168.0
2503.0,12642.0,31894.0,0.0,0.04,1.0,168.0
2919.0,13825.0,33124.0,0.0,0.03,1.0,168.0
3758.0,17668.0,34456.0,0.02,0.02,1.0,168.0
4624.0,20212.0,34689.0,0.13,0.01,1.0,168.0
4974.0,19365.0,34703.0,0.28,0.01,1.0,168.0
5192.0,17478.0,34440.0,0.4,0.03,1.0,168.0
5447.0,16090.0,35826.0,0.5,0.07,1.0,168.0
5297.0,14892.0,37266.0,0.56,0.12,1.0,168.0
5053.0,13775.0,37111.0,0.56,0.2,1.0,168.0
4459.0,13241.0,36891.0,0.51,0.28,1.0,168.0
4385.0,13589.0,37127.0,0.44,0.34,1.0,168.0
4275.0,14457.0,36990.0,0.31,0.38,1.0,168.0
4271.0,15027.0,36633.0,0.19,0.42,1.0,168.0
4629.0,15683.0,35626.0,0.07,0.42,1.0,168.0
5035.0,16696.0,34470.0,0.0,0.41,1.0,168.0
4831.0,15822.0,33443.0,0.0,0.38,1.0,168.0
4423.0,14074.0,32427.0,0.0,0.44,1.0,168.0
3964.0,13557.0,31489.0,0.0,0.55,1.0,168.0
3584.0,14866.0,30661.0,0.0,0.63,1.0,168.0
3129.0,15567.0,29880.0,0.0,0.69,1.0,168.0
2727.0,15061.0,29875.0,0.0,0.73,1.0,168.0
2506.0,14461.0,30071.0,0.0,0.71,1.0,168.0
2379.0,14234.0,30547.0,0.0,0.6,1.0,168.0
2327.0,13619.0,30668.0,0.0,0.44,1.0,168.0
2377.0,12709.0,31222.0,0.0,0.3,1.0,168.0
2689.0,13638.0,32123.0,0.0,0.18,1.0,168.0
3237.0,17186.0,33172.0,0.02,0.09,1.0,168.0
4068.0,19484.0,34037.0,0.13,0.04,1.0,168.0
4697.0,19396.0,34071.0,0.27,0.02,1.0,168.0
5143.0,17756.0,33992.0,0.46,0.01,1.0,168.0
5461.0,16279.0,35586.0,0.58,0.02,1.0,168.0
5456.0,15416.0,37082.0,0.62,0.04,1.0,168.0
5204.0,13930.0,36859.0,0.61,0.06,1.0,168.0
4622.0,13239.0,36576.0,0.57,0.07,1.0,168.0
4387.0,13426.0,36581.0,0.48,0.09,1.0,168.0
4177.0,13827.0,36404.0,0.37,0.11,1.0,168.0
4113.0,14082.0,36006.0,0.23,0.12,1.0,168.0
4408.0,14495.0,34430.0,0.09,0.14,1.0,168.0
4796.0,15588.0,33582.0,0.0,0.15,1.0,168.0
4675.0,14683.0,32783.0,0.0,0.17,1.0,168.0
4336.0,13262.0,31583.0,0.0,0.2,1.0,168.0
3924.0,12745.0,30902.0,0.0,0.22,1.0,168.0
3500.0,14030.0,30123.0,0.0,0.21,1.0,168.0
3025.0,14811.0,29552.0,0.0,0.18,1.0,168.0
2657.0,14253.0,29606.0,0.0,0.12,1.0,168.0
2438.0,13741.0,29784.0,0.0,0.05,1.0,168.0
2332.0,13471.0,30314.0,0.0,0.02,1.0,168.0
2275.0,12948.0,30389.0,0.0,0.02,1.0,168.0
2379.0,12097.0,30927.0,0.0,0.02,1.0,168.0
2952.0,13474.0,32584.0,0.0,0.04,1.0,168.0
4226.0,17415.0,34245.0,0.01,0.05,1.0,168.0
4998.0,19801.0,34986.0,0.08,0.06,1.0,168.0
5160.0,19432.0,35353.0,0.18,0.08,1.0,168.0
5347.0,17654.0,35456.0,0.3,0.11,1.0,168.0
5558.0,16016.0,36374.0,0.41,0.13,1.0,168.0
5343.0,14579.0,37882.0,0.48,0.15,1.0,168.0
5055.0,13604.0,37992.0,0.47,0.16,1.0,168.0
4755.0,12943.0,37478.0,0.43,0.15,1.0,168.0
4652.0,13057.0,37659.0,0.34,0.14,1.0,168.0
4574.0,13603.0,37569.0,0.22,0.12,1.0,168.0
4409.0,14511.0,36834.0,0.13,0.09,1.0,168.0
4776.0,15239.0,35549.0,0.05,0.07,1.0,168.0
5043.0,16328.0,34605.0,0.0,0.05,1.0,168.0
5004.0,15726.0,33767.0,0.0,0.04,1.0,168.0
4649.0,14179.0,32609.0,0.0,0.03,1.0,168.0
4188.0,13688.0,31496.0,0.0,0.04,1.0,168.0
3825.0,15027.0,30568.0,0.0,0.09,1.0,168.0
3380.0,15718.0,29921.0,0.0,0.18,1.0,168.0
2739.0,15284.0,29792.0,0.0,0.28,1.0,168.0
2513.0,14864.0,30186.0,0.0,0.3,1.0,168.0
2409.0,14545.0,30614.0,0.0,0.22,1.0,168.0
2361.0,13964.0,30989.0,0.0,0.21,1.0,168.0
2448.0,13015.0,31559.0,0.0,0.21,1.0,168.0
3006.0,14064.0,32934.0,0.0,0.19,1.0,168.0
4251.0,17948.0,34875.0,0.02,0.17,1.0,168.0
4987.0,20042.0,35800.0,0.1,0.13,1.0,168.0
5105.0,19597.0,36137.0,0.2,0.12,1.0,168.0
5237.0,17850.0,35558.0,0.31,0.1,1.0,168.0
5377.0,16362.0,36866.0,0.44,0.09,1.0,168.0
5209.0,15129.0,38593.0,0.47,0.07,1.0,168.0
5050.0,14319.0,38336.0,0.43,0.05,1.0,168.0
4682.0,13697.0,37864.0,0.37,0.03,1.0,168.0
4616.0,13544.0,37920.0,0.31,0.03,1.0,168.0
4580.0,14030.0,37693.0,0.23,0.04,1.0,168.0
4528.0,14657.0,37600.0,0.15,0.05,1.0,168.0
4819.0,15426.0,36557.0,0.07,0.07,1.0,168.0
5157.0,16409.0,35484.0,0.0,0.14,1.0,168.0
4998.0,15403.0,34274.0,0.0,0.22,1.0,168.0
4615.0,13734.0,33095.0,0.0,0.24,1.0,168.0
4102.0,13217.0,32227.0,0.0,0.24,1.0,168.0
3688.0,14680.0,30963.0,0.0,0.24,1.0,168.0
3233.0,15468.0,30198.0,0.0,0.25,1.0,168.0
2843.0,14922.0,30105.0,0.0,0.26,1.0,168.0
2590.0,14351.0,30466.0,0.0,0.25,1.0,168.0
2452.0,14033.0,30888.0,0.0,0.21,1.0,168.0
2405.0,13343.0,31372.0,0.0,0.18,1.0,168.0
2501.0,12341.0,32153.0,0.0,0.15,1.0,168.0
3051.0,13673.0,33822.0,0.0,0.12,1.0,168.0
4282.0,17584.0,35870.0,0.02,0.08,1.0,168.0
5136.0,20241.0,36828.0,0.13,0.05,1.0,168.0
5263.0,19037.0,36703.0,0.28,0.04,1.0,168.0
5382.0,16871.0,36445.0,0.46,0.02,1.0,168.0
5611.0,15605.0,37652.0,0.58,0.01,1.0,168.0
5496.0,14242.0,38861.0,0.62,0.0,1.0,168.0
5237.0,13005.0,38811.0,0.63,0.0,1.0,168.0
4675.0,13092.0,38447.0,0.6,0.01,1.0,168.0
4579.0,13308.0,38680.0,0.51,0.01,1.0,168.0
4543.0,13440.0,38371.0,0.38,0.02,1.0,168.0
4524.0,14268.0,37305.0,0.22,0.03,1.0,168.0
4876.0,14826.0,36238.0,0.09,0.05,1.0,168.0
5351.0,16041.0,35541.0,0.0,0.1,1.0,168.0
5123.0,14952.0,34984.0,0.0,0.2,1.0,168.0
4626.0,13702.0,33479.0,0.0,0.27,1.0,168.0
4134.0,13280.0,32402.0,0.0,0.31,1.0,168.0
3756.0,14791.0,31391.0,0.0,0.32,1.0,168.0
3275.0,15618.0,30453.0,0.0,0.3,1.0,168.0
2847.0,15011.0,30264.0,0.0,0.26,1.0,168.0
2606.0,14509.0,30760.0,0.0,0.21,1.0,168.0
2497.0,14065.0,31593.0,0.0,0.17,1.0,168.0
2435.0,13472.0,31662.0,0.0,0.13,1.0,168.0
2518.0,12369.0,32270.0,0.0,0.09,1.0,168.0
3062.0,13660.0,33453.0,0.0,0.07,1.0,168.0
4226.0,17737.0,34956.0,0.03,0.04,1.0,168.0
5042.0,20033.0,36208.0,0.18,0.01,1.0,168.0
5260.0,19503.0,36805.0,0.36,0.0,1.0,168.0
5455.0,17721.0,36720.0,0.5,0.01,1.0,168.0
5697.0,16488.0,37754.0,0.59,0.01,1.0,168.0
5576.0,14941.0,39115.0,0.63,0.02,1.0,168.0
5348.0,14307.0,39282.0,0.61,0.02,1.0,168.0
4686.0,13698.0,38871.0,0.56,0.02,1.0,168.0
4772.0,13917.0,38870.0,0.42,0.02,1.0,168.0
4706.0,14497.0,38838.0,0.27,0.02,1.0,168.0
4706.0,15046.0,38574.0,0.18,0.02,1.0,168.0
4973.0,15559.0,37309.0,0.07,0.02,1.0,168.0
5246.0,16229.0,36032.0,0.0,0.02,1.0,168.0
5019.0,15137.0,34736.0,0.0,0.03,1.0,168.0
4575.0,13515.0,33611.0,0.0,0.05,1.0,168.0
4059.0,12898.0,32484.0,0.0,0.07,1.0,168.0
3630.0,14075.0,31298.0,0.0,0.09,1.0,168.0
3208.0,14815.0,30548.0,0.0,0.09,1.0,168.0
2838.0,14404.0,30296.0,0.0,0.08,1.0,168.0
2564.0,13991.0,30841.0,0.0,0.06,1.0,168.0
2452.0,13669.0,31587.0,0.0,0.04,1.0,168.0
2416.0,13074.0,31411.0,0.0,0.03,1.0,168.0
2482.0,12206.0,31795.0,0.0,0.01,1.0,168.0
3058.0,13426.0,33001.0,0.0,0.0,1.0,168.0
4331.0,17395.0,34636.0,0.02,0.0,1.0,168.0
5152.0,19831.0,35984.0,0.12,0.0,1.0,168.0
5328.0,19589.0,36297.0,0.23,0.01,1.0,168.0
5567.0,18049.0,36465.0,0.35,0.02,1.0,168.0
5828.0,16608.0,37102.0,0.43,0.03,1.0,168.0
5644.0,15524.0,38367.0,0.46,0.03,1.0,168.0
5376.0,14483.0,38484.0,0.46,0.02,1.0,168.0
4855.0,13760.0,38022.0,0.41,0.01,1.0,168.0
4772.0,13565.0,37801.0,0.3,0.01,1.0,168.0
4713.0,14167.0,37847.0,0.2,0.01,1.0,168.0
4639.0,14651.0,37379.0,0.11,0.0,1.0,168.0
4914.0,15119.0,36181.0,0.04,0.0,1.0,168.0
5361.0,15990.0,35201.0,0.0,0.0,1.0,168.0
5135.0,14969.0,33842.0,0.0,0.0,1.0,168.0
4671.0,13412.0,32537.0,0.0,0.02,1.0,168.0
4065.0,12996.0,31255.0,0.0,0.06,1.0,168.0
3639.0,14391.0,30254.0,0.0,0.13,1.0,168.0
3261.0,15096.0,29468.0,0.0,0.16,1.0,168.0
8478.0,13764.0,33738.0,0.0,0.94,1.0,168.0
7955.0,13631.0,33272.0,0.0,0.92,1.0,168.0
7557.0,13015.0,32956.0,0.0,0.87,1.0,168.0
7192.0,12259.0,32996.0,0.0,0.78,1.0,168.0
6848.0,11844.0,33126.0,0.0,0.7,1.0,168.0
6548.0,12692.0,34138.0,0.0,0.62,1.0,168.0
6431.0,13401.0,36511.0,0.05,0.52,1.0,168.0
6357.0,13202.0,36887.0,0.19,0.41,1.0,168.0
6445.0,12305.0,37305.0,0.35,0.29,1.0,168.0
6638.0,12353.0,35911.0,0.46,0.25,1.0,168.0
7183.0,12025.0,35459.0,0.54,0.22,1.0,168.0
7551.0,12231.0,36855.0,0.59,0.17,1.0,168.0
7793.0,12305.0,37177.0,0.6,0.12,1.0,168.0
7684.0,12350.0,36567.0,0.56,0.1,1.0,168.0
8097.0,11997.0,36834.0,0.46,0.07,1.0,168.0
8269.0,11700.0,37238.0,0.35,0.05,1.0,168.0
8115.0,11494.0,36616.0,0.23,0.04,1.0,168.0
7807.0,10917.0,35639.0,0.11,0.04,1.0,168.0
7534.0,10573.0,34387.0,0.02,0.09,1.0,168.0
7603.0,12048.0,35219.0,0.0,0.25,1.0,168.0
7798.0,13220.0,35310.0,0.0,0.34,1.0,168.0
7914.0,12890.0,34363.0,0.0,0.36,1.0,168.0
8314.0,13687.0,33850.0,0.0,0.54,1.0,168.0
8486.0,14178.0,34164.0,0.0,0.71,1.0,168.0
8060.0,13034.0,33419.0,0.0,0.76,1.0,168.0
7608.0,12789.0,33034.0,0.0,0.75,1.0,168.0
7251.0,12574.0,32643.0,0.0,0.72,1.0,168.0
6913.0,12263.0,32575.0,0.0,0.65,1.0,168.0
6644.0,11692.0,33064.0,0.0,0.56,1.0,168.0
6417.0,12284.0,34385.0,0.0,0.46,1.0,168.0
6372.0,12756.0,36394.0,0.04,0.26,1.0,168.0
6363.0,12454.0,37107.0,0.16,0.15,1.0,168.0
6422.0,12036.0,37302.0,0.29,0.2,1.0,168.0
6944.0,11791.0,37338.0,0.42,0.09,1.0,168.0
7659.0,11553.0,37210.0,0.51,0.04,1.0,168.0
7905.0,11325.0,38238.0,0.58,0.04,1.0,168.0
8097.0,11519.0,37917.0,0.62,0.04,1.0,168.0
7948.0,11341.0,37225.0,0.59,0.07,1.0,168.0
8478.0,11758.0,37523.0,0.49,0.1,1.0,168.0
8898.0,11834.0,37624.0,0.37,0.13,1.0,168.0
8835.0,11748.0,37200.0,0.23,0.16,1.0,168.0
8601.0,11197.0,35681.0,0.1,0.18,1.0,168.0
8243.0,10936.0,34540.0,0.01,0.18,1.0,168.0
8296.0,12179.0,35208.0,0.0,0.14,1.0,168.0
8563.0,13539.0,34887.0,0.0,0.14,1.0,168.0
8687.0,12667.0,34219.0,0.0,0.27,1.0,168.0
9020.0,13469.0,33654.0,0.0,0.25,1.0,168.0
9008.0,13976.0,33744.0,0.0,0.2,1.0,168.0
8478.0,13764.0,33738.0,0.0,0.28,1.0,168.0
7955.0,13631.0,33272.0,0.0,0.24,1.0,168.0
7557.0,13015.0,32956.0,0.0,0.07,1.0,168.0
7192.0,12259.0,32996.0,0.0,0.11,1.0,168.0
6848.0,11844.0,33126.0,0.0,0.24,1.0,168.0
6548.0,12692.0,34138.0,0.0,0.3,1.0,168.0
6431.0,13401.0,36511.0,0.05,0.29,1.0,168.0
6357.0,13202.0,36887.0,0.15,0.33,1.0,168.0
6445.0,12305.0,37305.0,0.25,0.34,1.0,168.0
6638.0,12353.0,35911.0,0.36,0.32,1.0,168.0
7183.0,12025.0,35459.0,0.44,0.32,1.0,168.0
7551.0,12231.0,36855.0,0.49,0.32,1.0,168.0
7793.0,12305.0,37177.0,0.51,0.28,1.0,168.0
7684.0,12350.0,36567.0,0.51,0.23,1.0,168.0
8097.0,11997.0,36834.0,0.46,0.19,1.0,168.0
8269.0,11700.0,37238.0,0.35,0.16,1.0,168.0
8115.0,11494.0,36616.0,0.22,0.14,1.0,168.0
7807.0,10917.0,35639.0,0.09,0.12,1.0,168.0
7534.0,10573.0,34387.0,0.01,0.12,1.0,168.0
7603.0,12048.0,35219.0,0.0,0.15,1.0,168.0
7798.0,13220.0,35310.0,0.0,0.15,1.0,168.0
7914.0,12890.0,34363.0,0.0,0.12,1.0,168.0
8314.0,13687.0,33850.0,0.0,0.09,1.0,168.0
8486.0,14178.0,34164.0,0.0,0.07,1.0,168.0
8492.0,14616.0,32681.0,0.0,0.05,1.0,168.0
8078.0,14765.0,32362.0,0.0,0.03,1.0,168.0
7688.0,14561.0,31983.0,0.0,0.01,1.0,168.0
7296.0,14148.0,31664.0,0.0,0.01,1.0,168.0
6928.0,13430.0,31944.0,0.0,0.0,1.0,168.0
6609.0,13850.0,33397.0,0.0,0.0,1.0,168.0
6218.0,14632.0,34862.0,0.04,0.01,1.0,168.0
5998.0,14719.0,34383.0,0.15,0.02,1.0,168.0
5719.0,14177.0,33146.0,0.29,0.01,1.0,168.0
5464.0,13267.0,31919.0,0.39,0.01,1.0,168.0
5526.0,12623.0,31564.0,0.45,0.04,1.0,168.0
5687.0,12453.0,32486.0,0.47,0.1,1.0,168.0
6069.0,12553.0,32748.0,0.47,0.18,1.0,168.0
6382.0,12282.0,32505.0,0.41,0.26,1.0,168.0
6576.0,12193.0,32234.0,0.33,0.28,1.0,168.0
6778.0,11957.0,31951.0,0.27,0.26,1.0,168.0
6592.0,11637.0,31098.0,0.19,0.23,1.0,168.0
6232.0,10637.0,30201.0,0.09,0.17,1.0,168.0
5853.0,10300.0,29449.0,0.02,0.09,1.0,168.0
6341.0,11529.0,30594.0,0.0,0.03,1.0,168.0
7270.0,12872.0,30727.0,0.0,0.02,1.0,168.0
7735.0,12616.0,30643.0,0.0,0.03,1.0,168.0
8261.0,13750.0,30370.0,0.0,0.04,1.0,168.0
8523.0,14787.0,30612.0,0.0,0.09,1.0,168.0
8411.0,14711.0,30504.0,0.0,0.2,1.0,168.0
8184.0,14491.0,30229.0,0.0,0.37,1.0,168.0
7676.0,13954.0,29636.0,0.0,0.43,1.0,168.0
7283.0,13250.0,29550.0,0.0,0.41,1.0,168.0
6944.0,12810.0,30050.0,0.0,0.39,1.0,168.0
6595.0,13223.0,31473.0,0.0,0.36,1.0,168.0
6294.0,14017.0,33601.0,0.05,0.27,1.0,168.0
6176.0,14307.0,34872.0,0.19,0.12,1.0,168.0
6274.0,14138.0,35711.0,0.35,0.03,1.0,168.0
7059.0,13826.0,35657.0,0.49,0.01,1.0,168.0
7829.0,13862.0,35882.0,0.58,0.0,1.0,168.0
8189.0,13734.0,36966.0,0.61,0.0,1.0,168.0
8321.0,13651.0,37920.0,0.55,0.0,1.0,168.0
8386.0,13507.0,37142.0,0.47,0.0,1.0,168.0
8907.0,13497.0,37198.0,0.39,0.0,1.0,168.0
