Load_MW_z1,Load_MW_z2,Load_MW_z3,raj_solarpv,raj_onshorewind,GrpWeight,SubWtAsInGenXInputs
8247.876330793222,13568.861990709689,33971.45102584139,0.0,0.05,2.0,336.0
8314.600275995244,13293.999171668524,33307.19921315857,0.0,0.06,2.0,336.0
8744.820340581415,13991.115017062782,32471.656078464595,0.0,0.08,2.0,336.0
8812.540165562572,14603.581081230597,31883.091128996013,0.0,0.15,2.0,336.0
8411.200614571306,14573.704687856558,31222.82283542974,0.0,0.3,2.0,336.0
7914.2566047831115,14155.435180620001,30594.42269479577,0.0,0.55,2.0,336.0
7515.90469312925,13716.252198021619,30191.091384246232,0.0,0.69,2.0,336.0
7169.338529990389,13007.185795277743,29964.030794603532,0.0,0.72,2.0,336.0
6885.512792937012,12639.706156777054,30006.853625106323,0.0,0.7,2.0,336.0
6654.468684177772,13181.464756626308,30773.681055040008,0.0,0.64,2.0,336.0
6566.831263613923,13908.456995394607,32377.047499446802,0.05,0.46,2.0,336.0
6534.963110681613,13815.840175935084,33026.361115442596,0.19,0.3,2.0,336.0
6722.188509158928,12850.832669953603,32855.06979343144,0.35,0.3,2.0,336.0
7365.5268464799165,12614.809162298689,31893.04992678736,0.48,0.26,2.0,336.0
8109.449041493504,12769.17052806456,31314.443775110125,0.58,0.2,2.0,336.0
8284.723882621203,12973.325882787165,31057.506792093383,0.61,0.19,2.0,336.0
8385.307740313805,12594.891566715996,30347.444509570374,0.62,0.18,2.0,336.0
8103.473762818697,12251.313042914539,29540.781888471305,0.59,0.14,2.0,336.0
8573.529018570254,12214.465491086557,28692.292316648578,0.51,0.09,2.0,336.0
8803.57724755036,12371.814496189832,28081.81801203903,0.39,0.05,2.0,336.0
8696.022231403816,12475.385993219837,27688.445499280842,0.25,0.02,2.0,336.0
8222.979336314855,11942.590311382795,27678.486701489495,0.12,0.01,2.0,336.0
7922.223643016189,11424.732826232774,28656.44064459973,0.02,0.0,2.0,336.0
7884.380211409072,12871.74614531543,30376.32502316528,0.0,0.01,2.0,336.0
7775.829315483395,13650.524132598732,30387.279700735762,0.0,0.02,2.0,336.0
7823.631544881859,13200.386472429866,30269.76588679787,0.0,0.08,2.0,336.0
8242.896931897549,13751.107990291332,29865.438696469202,0.0,0.18,2.0,336.0
8265.802166817646,14150.455781724328,29635.390467489095,0.0,0.34,2.0,336.0
2969.7135013795446,14991.974195093113,30400.226137864513,0.0,0.27,9.0,1512.0
2670.9495676391475,14590.634644101847,30066.6064118544,0.0,0.27,9.0,1512.0
2547.4604750264502,14289.87895080318,29657.29982263006,0.0,0.26,9.0,1512.0
2497.6664860697174,13616.664220108152,29774.81363656795,0.0,0.26,9.0,1512.0
2588.291545970971,12450.48899874147,30021.791821793344,0.0,0.27,9.0,1512.0
3088.2231950965684,13556.911433360074,31421.99879125667,0.0,0.29,9.0,1512.0
4234.480820880558,17455.78076867225,33988.38098208668,0.0,0.31,9.0,1512.0
5292.105146321563,19994.27832568649,36004.04165505522,0.14,0.27,9.0,1512.0
5863.740139544855,19448.5362067207,36055.82740357023,0.37,0.11,9.0,1512.0
6052.957297580439,18544.27736726643,36024.95513041705,0.54,0.06,9.0,1512.0
6159.516433947848,16721.81737145001,36818.67131438737,0.66,0.02,9.0,1512.0
5893.616532918894,15463.025330623805,38508.67929957888,0.71,0.01,9.0,1512.0
5467.3799874492615,14852.55102601426,38089.41391256319,0.72,0.0,9.0,1512.0
