Load_MW_z1,Load_MW_z2,Load_MW_z3,raj_solarpv,raj_onshorewind,GrpWeight,SubWtAsInGenXInputs
8601.870720907684,14457.319024033955,30228.577536299206,0.0,0.96,1.0,168.0
8087.850420735319,14395.556894943478,29593.025304690742,0.0,0.95,1.0,168.0
7665.477150826245,14840.841922418374,29048.12393997314,0.0,0.93,1.0,168.0
7225.172940213483,13960.233501192852,29087.97047487022,0.0,0.89,1.0,168.0
6880.5004133537195,14136.55441811244,29076.016514401093,0.0,0.86,1.0,168.0
6620.501773150256,14281.994270486792,29847.046964659643,0.0,0.83,1.0,168.0
6406.326648078438,14257.090186176116,29294.17629296262,0.05,0.84,1.0,168.0
6256.902142214379,13743.069886003752,29867.96639548061,0.18,0.82,1.0,168.0
6214.067117200015,13400.389685888842,30260.454764216873,0.34,0.76,1.0,168.0
6572.685931273757,12799.703172315323,31577.38274256545,0.48,0.63,1.0,168.0
7204.253509392514,12617.40527516117,31993.77903223996,0.57,0.44,1.0,168.0
7440.344228657728,12454.034482083132,32274.697103264392,0.63,0.26,1.0,168.0
7520.037298451894,12469.973096041966,31812.477298458234,0.64,0.16,1.0,168.0
7285.938905931534,12947.135351434528,31565.428782096325,0.61,0.11,1.0,168.0
7521.0334618243205,13070.659609615484,32003.740665964233,0.53,0.08,1.0,168.0
7600.726531618486,13356.558497502052,32091.403042737813,0.42,0.06,1.0,168.0
7478.198436809957,13607.591667353672,32092.39920611024,0.28,0.04,1.0,168.0
7390.536060036376,13700.234860989389,31598.302173386415,0.12,0.03,1.0,168.0
7398.505367015792,14283.986597231647,31936.001556639192,0.03,0.02,1.0,168.0
7574.826283935382,15817.082027396895,32371.32495038982,0.0,0.04,1.0,168.0
7543.945219390143,15854.936235549123,32204.965667194498,0.0,0.08,1.0,168.0
7539.960565900435,15450.493906343736,32358.374826548265,0.0,0.15,1.0,168.0
7922.487300912427,15178.541305671148,31685.96455016,0.0,0.25,1.0,168.0
8109.766014928714,15062.986354469609,30897.003159197764,0.0,0.35,1.0,168.0
7803.943859593606,15167.583508574451,30424.821720667336,0.0,0.43,1.0,168.0
7355.670342001428,15383.750960391124,29936.701668178077,0.0,0.46,1.0,168.0
7001.036181417394,14938.465932916226,30129.957362428926,0.0,0.45,1.0,168.0
6646.4020208333595,14330.806275735718,29961.605752488755,0.0,0.43,1.0,168.0
6328.625905029127,13842.686223246457,30281.37419503784,0.0,0.38,1.0,168.0
6115.446943329735,14347.741053066979,30960.757615033097,0.0,0.32,1.0,168.0
5913.225778727042,14573.870138607921,30312.25525958308,0.05,0.26,1.0,168.0
5793.6861740357945,14563.908504883651,31014.550437144157,0.18,0.14,1.0,168.0
5771.7705798423995,13797.85887148724,30234.554516533768,0.34,0.03,1.0,168.0
5979.968724679655,12986.981886331612,30215.627412457656,0.47,0.0,1.0,168.0
6316.671944560002,12387.29153613052,30808.344619051757,0.56,0.0,1.0,168.0
6568.701277784049,12026.680395311923,31161.982616263365,0.61,0.0,1.0,168.0
6660.348308047339,11913.117770855239,30740.605509726716,0.62,0.01,1.0,168.0
6596.593852212007,11847.370988275052,30340.147834011037,0.59,0.01,1.0,168.0
6894.446700567698,11963.92210284902,29980.532856564867,0.52,0.0,1.0,168.0
6966.1704633824465,12134.266039534046,29890.878153046433,0.41,0.0,1.0,168.0
6808.776650538971,11943.998835400478,29293.180129590193,0.27,0.0,1.0,168.0
6597.590015584434,11367.220242765208,29383.830996481058,0.12,0.0,1.0,168.0
6683.260065613161,11479.786703849466,30446.737314860733,0.03,0.01,1.0,168.0
7076.74459772185,13864.601817439854,31734.776555408924,0.0,0.03,1.0,168.0
7095.6717017979645,14100.692536705068,31378.150068080035,0.0,0.1,1.0,168.0
7280.958089069399,13891.498228495384,30814.32159928632,0.0,0.21,1.0,168.0
7744.174057247982,14520.07731649686,30107.045604863106,0.0,0.35,1.0,168.0
7974.287796278634,15137.698607401639,29561.148076773075,0.0,0.5,1.0,168.0
7602.71885836334,14849.807392770217,29001.304261469064,0.0,0.63,1.0,168.0
7160.422321005724,14631.647614208692,28496.249431648546,0.0,0.78,1.0,168.0
6789.849546462857,14203.297364065054,28156.557721650915,0.0,0.87,1.0,168.0
6430.234569016688,13573.722112691152,27949.35574018609,0.0,0.89,1.0,168.0
6118.435433447017,13366.520131226322,28146.596087926646,0.0,0.85,1.0,168.0
5916.214268844323,14296.936721073198,29139.770970236426,0.0,0.77,1.0,168.0
5908.244961864907,15051.032394000486,30118.003401959802,0.06,0.69,1.0,168.0
5901.271818257917,14810.957021245562,30419.8409038052,0.18,0.57,1.0,168.0
6009.853625852467,13884.525084888395,30701.75513820206,0.33,0.44,1.0,168.0
6641.421203971225,13343.6083736605,31171.944249987635,0.46,0.32,1.0,168.0
7394.5207135260835,13166.291293368482,31426.962073328963,0.55,0.23,1.0,168.0
7607.699675225475,12918.246613634145,31415.008112859836,0.61,0.19,1.0,168.0
7746.166383992837,13030.813074718402,31734.776555408924,0.61,0.16,1.0,168.0
7601.722694990913,13394.41270565428,31305.43014189286,0.59,0.14,1.0,168.0
8058.961682934934,13539.852558028631,31200.83298778802,0.51,0.13,1.0,168.0
8292.063912082867,13509.967656855819,31080.297219724343,0.4,0.13,1.0,168.0
8331.91044697995,13587.66839990513,30315.24374970036,0.26,0.12,1.0,168.0
8061.950173052215,13008.897480525007,30605.127291076635,0.12,0.13,1.0,168.0
7940.418241616114,13241.003546300512,31490.716529164292,0.03,0.15,1.0,168.0
8039.038415486393,15740.377447720011,31336.3112064381,0.0,0.26,1.0,168.0
7830.840270649137,15701.527076195356,31303.437815148005,0.0,0.45,1.0,168.0
7755.1318543446805,15081.913458545723,30986.6578627162,0.0,0.63,1.0,168.0
8161.5665102949215,16119.915692614723,30301.297462486382,0.0,0.73,1.0,168.0
8328.921956862669,16979.60468301928,29488.4281505859,0.0,0.79,1.0,168.0
7931.45277126427,16624.970522435244,28855.864409094713,0.0,0.84,1.0,168.0
