Load_MW_z1,Load_MW_z2,Load_MW_z3,raj_solarpv,raj_onshorewind,GrpWeight,SubWtAsInGenXInputs
8273.392948686986,14863.82560810086,34236.789790064824,0.0,0.17,2.0,336.0
7898.959180185986,14388.812556039753,33715.96835143179,0.0,0.14,2.0,336.0
7474.7336871502785,13890.895310692678,33227.01361650096,0.0,0.1,2.0,336.0
7094.324911705115,13430.819775991982,32722.125529719026,0.0,0.1,2.0,336.0
6765.699529776045,12604.277148715839,32616.567073705446,0.0,0.13,2.0,336.0
6427.115802940035,12754.648156810654,33350.49709334703,0.0,0.1,2.0,336.0
6152.2654835084495,13068.336021379311,34692.88198680275,0.02,0.1,2.0,336.0
6106.457096936519,13149.994449616232,34616.2027310193,0.2,0.07,2.0,336.0
6155.252986980532,12412.081092011867,34528.56929583821,0.41,0.02,2.0,336.0
6554.582617748885,11219.071372160277,34360.2732669109,0.58,0.0,2.0,336.0
7177.975008923423,10885.466817777738,35120.09498331053,0.69,0.0,2.0,336.0
7487.6795355293025,11300.729800397197,35939.66676915182,0.74,0.0,2.0,336.0
7645.021385058978,11600.475982096137,35578.17884902984,0.74,0.0,2.0,336.0
7669.917247326332,12206.939186928872,35120.09498331053,0.67,0.0,2.0,336.0
8004.5176361995655,12679.960570008594,34754.623725225785,0.56,0.01,2.0,336.0
8273.392948686986,12930.910861663519,34920.928085171705,0.42,0.01,2.0,336.0
8228.58039660575,12916.9691787938,34413.05249491769,0.27,0.01,2.0,336.0
7926.842545925422,12416.064429974644,33576.551522734604,0.1,0.01,2.0,336.0
7517.554570250128,12057.56401332475,33006.934194057554,0.0,0.01,2.0,336.0
7450.833659373619,12092.418220499045,34538.52764074515,0.0,0.0,2.0,336.0
7835.22577278156,14632.792006259819,34852.21550531381,0.0,0.0,2.0,336.0
8145.926133878135,14876.771456479884,34667.98612453539,0.0,0.01,2.0,336.0
8623.926689411326,15191.455155539235,34410.06499144561,0.0,0.04,2.0,336.0
8948.568733377619,15560.909751586765,34609.23188958444,0.0,0.06,2.0,336.0
8711.560124592412,15748.126635837265,33993.806174335456,0.0,0.09,2.0,336.0
8347.084700998354,15295.021942571428,32976.063324846036,0.0,0.14,2.0,336.0
7946.759235739305,14892.704808330991,32265.037498490412,0.0,0.19,2.0,336.0
7603.196336449824,14300.183286367974,31932.428778598565,0.0,0.23,2.0,336.0
7244.69591979993,13793.303530604651,31954.33713739384,0.0,0.27,2.0,336.0
6834.412109633941,14339.020831505044,32299.891705664708,0.0,0.33,2.0,336.0
6480.890865437519,14764.242159031446,32994.984180169224,0.01,0.4,2.0,336.0
6302.636491603266,15028.138299065395,32753.99223342124,0.15,0.32,2.0,336.0
6229.940573782594,14542.17106760665,32779.88393017929,0.36,0.18,2.0,336.0
6407.199113126152,13626.999170658728,32568.767018152128,0.52,0.11,2.0,336.0
6860.303806391989,13445.757293352393,32767.933916290956,0.62,0.07,2.0,336.0
7232.745905911601,13602.103308391375,33568.584846809055,0.67,0.05,2.0,336.0
7579.296308673164,13853.0536000463,33528.75146718129,0.68,0.03,2.0,336.0
7633.0713711706485,13358.123858171308,32807.767295918726,0.63,0.03,2.0,336.0
7969.6634290252705,13663.845046814413,32793.825613049004,0.54,0.03,2.0,336.0
8103.105250778287,13421.857265575734,32748.017226477074,0.43,0.03,2.0,336.0
7988.58428434846,13124.102752858184,32156.49153900475,0.23,0.05,2.0,336.0
7601.204667468436,12314.48931192384,31626.707589955462,0.06,0.07,2.0,336.0
7286.520968409085,11770.763680004835,31131.77784808047,0.0,0.08,2.0,336.0
7281.541795955614,12467.84782349074,31830.853660547764,0.0,0.1,2.0,336.0
7752.571510053946,14327.070817616715,32921.29242785786,0.0,0.11,2.0,336.0
8201.692865357007,14961.417388188887,32541.879486903385,0.0,0.14,2.0,336.0
8791.226883847943,15273.113583776156,32612.58373574267,0.0,0.21,2.0,336.0
9108.898086379377,15747.130801346571,32841.625668602326,0.0,0.3,2.0,336.0
8955.539574812477,15554.9347446426,32222.216615390564,0.0,0.36,2.0,336.0
8642.847544734515,15581.822275891342,31861.72452975928,0.0,0.36,2.0,336.0
8270.405445214903,15256.184397434356,31434.511533251494,0.0,0.36,2.0,336.0
7963.688422081106,14506.321025941661,31204.473765901144,0.0,0.37,2.0,336.0
7576.308805201082,14118.941409061637,31194.5154209942,0.0,0.36,2.0,336.0
7123.204111935244,14721.421275931598,31906.537081840517,0.0,0.32,2.0,336.0
6744.787005471468,15336.846991180582,32823.70064776983,0.01,0.29,2.0,336.0
6545.620107332638,15740.159959911713,33311.659548209966,0.1,0.16,2.0,336.0
6455.995003170165,15307.967790950452,33660.20161995292,0.27,0.04,2.0,336.0
6876.237158243096,14300.183286367974,33673.14746833194,0.49,0.01,2.0,336.0
7521.537908212904,13791.311861623262,33931.06860142172,0.65,0.01,2.0,336.0
8024.434326013449,14132.883091931357,34144.17718243027,0.7,0.03,2.0,336.0
8470.568177844427,14189.645657900923,34310.48154237619,0.72,0.05,2.0,336.0
8646.830882697292,13894.878648655455,33680.118309766796,0.68,0.05,2.0,336.0
9053.131354900504,13652.890867416776,32692.250494998203,0.57,0.06,2.0,336.0
9220.431549337121,13606.086646354152,32864.52986188829,0.36,0.06,2.0,336.0
8932.635381526512,13469.657321129052,31969.274654754252,0.17,0.07,2.0,336.0
8377.955570209871,12993.64843457725,31654.5909556949,0.06,0.09,2.0,336.0
7937.796725323058,12337.393505209806,30987.38184692982,0.0,0.17,2.0,336.0
7788.421551718936,12823.36073666855,31861.72452975928,0.0,0.32,2.0,336.0
8304.263817898505,13708.657598895648,32164.458214930302,0.0,0.52,2.0,336.0
8754.38100769226,14278.274927572702,32100.72480752588,0.0,0.67,2.0,336.0
9449.473482196776,14442.587618537236,31788.032777447916,0.0,0.73,2.0,336.0
9642.66537339144,14261.345741230902,31827.86615707568,0.0,0.75,2.0,336.0
9343.915026183196,15010.2132782329,31166.632055254766,0.0,0.73,2.0,336.0
9038.193837540091,14326.07498312602,30324.156076127518,0.0,0.69,2.0,336.0
8692.639269269222,14120.933078043026,29940.75979721027,0.0,0.61,2.0,336.0
8317.20966627753,13551.315749365973,29356.204951172804,0.0,0.45,2.0,336.0
7938.792559813752,13833.136910232417,29327.325750942673,0.0,0.22,2.0,336.0
7499.629549417633,14121.92891253372,30219.59345460463,0.0,0.06,2.0,336.0
7101.295753139973,14662.667040980643,31528.119975376743,0.02,0.01,2.0,336.0
6986.774786710146,14978.346574530688,31998.15385498438,0.17,0.0,2.0,336.0
7058.474870040125,14381.841714604892,32403.4584926969,0.36,0.01,2.0,336.0
7573.321301729,13524.428218117231,32473.16690704549,0.52,0.01,2.0,336.0
8351.06803896113,13650.899198435389,32872.496537813844,0.63,0.02,2.0,336.0
8818.114415096685,13438.786451917535,33649.24744055528,0.62,0.04,2.0,336.0
9230.389894244063,13417.873927612958,33141.371850301264,0.58,0.08,2.0,336.0
9274.206611834605,13267.502919518141,32520.96696259881,0.47,0.11,2.0,336.0
9801.998891902504,13245.59456072287,32184.374904744185,0.39,0.14,2.0,336.0
10074.8575423527,13396.96140330838,32097.737304053797,0.3,0.19,2.0,336.0
9759.178008802655,12782.53152255009,32147.529028588502,0.2,0.21,2.0,336.0
9197.527356051156,11284.79644854609,31687.453493887806,0.08,0.23,2.0,336.0
8607.99333756022,10529.953904599926,31242.315476547523,0.0,0.28,2.0,336.0
8457.622329465403,11183.221330495287,31949.35796494037,0.0,0.27,2.0,336.0
8809.151904680439,12069.51402721308,32810.75479939081,0.0,0.26,2.0,336.0
9203.502362995321,12741.70230843163,32339.725085292474,0.0,0.24,2.0,336.0
9761.169677784044,12901.035826942694,32063.878931370193,0.0,0.23,2.0,336.0
9780.090533107234,12749.668984357184,31744.216059857372,0.0,0.2,2.0,336.0
9480.344351408294,12653.07303875985,31249.28631798238,0.0,0.16,2.0,336.0
8956.535409303171,11759.8095006072,30740.41489323767,0.0,0.15,2.0,336.0
8731.476814406295,11264.879758732208,30332.12275205307,0.0,0.18,2.0,336.0
8390.901418588895,11040.816998326025,29864.08054142682,0.0,0.27,2.0,336.0
7986.592615367072,10828.70425180817,29724.663712729638,0.0,0.43,2.0,336.0
7412.991948727242,11120.483757581556,30847.96501823264,0.0,0.56,2.0,336.0
6761.716191813269,11128.45043350711,32793.825613049004,0.02,0.63,2.0,336.0
6547.611776314026,11645.288534177373,33050.750911648094,0.18,0.51,2.0,336.0
6609.353514737064,11764.788673060671,33401.28465237244,0.39,0.79,2.0,336.0
7041.545683698324,11712.009445053882,33233.98445793582,0.55,0.88,2.0,336.0
7758.546516998112,10639.495698576284,33105.52180863627,0.65,0.8,2.0,336.0
8125.013609573558,10850.612610603443,33193.15524381736,0.71,0.62,2.0,336.0
8434.718136179437,11149.362957811687,33250.91364427762,0.71,0.46,2.0,336.0
8553.222440572043,11142.392116376828,33159.29687113376,0.68,0.34,2.0,336.0
7966.675925553188,11427.200780715355,33625.34741277862,0.58,0.23,2.0,336.0
7826.2632623653135,11832.505418427872,33521.780625746425,0.45,0.15,2.0,336.0
7893.980007732515,11851.426273751062,32823.70064776983,0.27,0.12,2.0,336.0
7754.5631790353345,11108.533743693228,32804.77979244664,0.09,0.15,2.0,336.0
7399.050265857523,10771.941685838605,32305.866712608873,0.0,0.27,2.0,336.0
7173.991670960646,11214.092199706807,33056.72591859226,0.0,0.37,2.0,336.0
6974.824772821817,12687.927245934146,33348.50542436565,0.0,0.41,2.0,336.0
6564.540962655828,12441.956126732692,32483.12525195243,0.0,0.41,2.0,336.0
7079.3873943447015,12264.697587389133,31812.92863971527,0.0,0.38,2.0,336.0
7236.729243874377,12210.92252489165,30631.868933752008,0.0,0.37,2.0,336.0
6882.21216518726,11830.513749446485,30513.364629359407,0.0,0.38,2.0,336.0
6625.286866588171,11408.279925392166,29961.67232151485,0.0,0.44,2.0,336.0
6396.244933728516,11075.67120550032,30082.168294888837,0.0,0.53,2.0,336.0
6180.148849247886,10587.712305060188,29612.1344152812,0.0,0.62,2.0,336.0
5913.265205741854,10197.345184708081,29270.563184973107,0.0,0.68,2.0,336.0
5714.098307603024,10260.082757621813,30384.90198005986,0.0,0.71,2.0,336.0
5605.552348117362,10553.853932376585,32664.367129258768,0.02,0.71,2.0,336.0
5684.2232728822,10405.474593263158,32783.867268142065,0.18,0.47,2.0,336.0
5884.386005511724,10161.495143043092,33289.75118941469,0.4,0.18,2.0,336.0
