Load_MW_z1,Load_MW_z2,Load_MW_z3,raj_solarpv,raj_onshorewind,GrpWeight,SubWtAsInGenXInputs
8726.775609987093,15886.023218272272,34131.366751526104,0.0,0.29,26.0,4368.0
8333.388300981234,15385.257230532672,33281.369173138446,0.0,0.32,26.0,4368.0
7934.983296707445,14901.55140670404,32450.43883676893,0.0,0.39,26.0,4368.0
7575.716315523524,14088.68477329908,32207.58238580103,0.0,0.47,26.0,4368.0
7260.605052697403,13235.676577750663,31975.764864422577,0.0,0.54,26.0,4368.0
6767.867377386494,14092.698929513424,32521.690109573563,0.0,0.61,26.0,4368.0
6407.596857148987,15035.022100831027,32748.489935684083,0.01,0.68,26.0,4368.0
6323.299576647732,15368.197066621704,32846.83676293555,0.16,0.56,26.0,4368.0
6342.366818665872,14938.682351686737,33508.16899924897,0.35,0.34,26.0,4368.0
6761.846143064976,14100.727241942115,33833.31565261095,0.54,0.29,26.0,4368.0
7344.902333198658,13942.16807147547,34249.7843598493,0.69,0.15,26.0,4368.0
7742.303798418861,13889.984040688978,34896.06351035892,0.75,0.09,26.0,4368.0
7970.107163582968,13960.231774440024,35135.909344166066,0.68,0.08,26.0,4368.0
8012.255803833596,13757.516885615576,34845.8865576796,0.5,0.1,26.0,4368.0
8437.756362554217,13506.632122218984,35117.84564120151,0.61,0.09,26.0,4368.0
8767.920711184133,12887.448526156191,34786.67775351801,0.44,0.08,26.0,4368.0
8589.290759645759,12793.115855119073,34150.43399354425,0.16,0.08,26.0,4368.0
7795.4913682589395,12689.751332599677,33389.751390925776,0.03,0.1,26.0,4368.0
7298.739536733685,12619.50359884863,32623.047553985787,0.0,0.2,26.0,4368.0
7165.268842606697,13339.041100270058,33505.15838208821,0.0,0.37,26.0,4368.0
7206.413943803739,14913.593875347076,34164.48354029445,0.0,0.41,26.0,4368.0
7394.07574682439,14653.677260468206,34067.14025209658,0.0,0.43,26.0,4368.0
7984.156710333177,14697.832978826007,33821.27318396792,0.0,0.47,26.0,4368.0
8554.166892770236,14731.953306647943,33927.64832364807,0.0,0.42,26.0,4368.0
8446.788214036495,13565.840926380579,33461.00266373041,0.0,0.3,26.0,4368.0
7796.494907312525,11574.819444065217,32935.14819965115,0.0,0.19,26.0,4368.0
7310.782005376722,11110.180862254727,32259.76641658752,0.0,0.24,26.0,4368.0
6898.327454352722,10817.147458607506,31853.33309988504,0.0,0.3,26.0,4368.0
6580.205574365842,11120.21625279059,31706.81639806143,0.0,0.35,26.0,4368.0
6122.591765930457,12261.240156718295,31866.379107581663,0.0,0.36,26.0,4368.0
5779.381409603918,13630.067425810106,32500.61578944825,0.01,0.38,26.0,4368.0
5655.946106012793,14445.944676375828,32425.35036042927,0.14,0.28,26.0,4368.0
5631.86116872672,14059.582140745075,32102.21078517446,0.36,0.19,26.0,4368.0
5814.50527647944,13523.692286129952,31991.82148927996,0.53,0.13,26.0,4368.0
6189.828882520744,13196.538554660794,32633.08294452165,0.66,0.07,26.0,4368.0
6489.887059543069,12844.296346851977,33027.4737925811,0.71,0.06,26.0,4368.0
6748.800135368353,12917.554697763782,33375.701844175564,0.69,0.05,26.0,4368.0
6778.906306975944,12970.74226760386,33068.61889377813,0.61,0.04,26.0,4368.0
7258.5979745902305,13024.933376497525,33137.8630884756,0.5,0.02,26.0,4368.0
7458.302246253918,13348.072951752336,33047.54457365282,0.36,0.01,26.0,4368.0
7483.390722593577,13442.405622789456,32207.58238580103,0.18,0.0,26.0,4368.0
7181.325467464079,13094.177571194985,31569.331547720096,0.04,0.0,26.0,4368.0
6809.012478583535,12581.369114812349,31228.12826950073,0.0,0.05,26.0,4368.0
6778.906306975944,13126.290820909748,32174.46559703268,0.0,0.23,26.0,4368.0
7098.03172601641,14860.406305507,33003.38885529502,0.0,0.38,26.0,4368.0
7431.206691807086,15040.03979609896,33222.16036897685,0.0,0.46,26.0,4368.0
8194.899911586315,15586.968580303534,33147.89847901146,0.0,0.48,26.0,4368.0
8683.62343068288,16137.911520722451,32962.24375409798,0.0,0.49,26.0,4368.0
8498.972244822986,16064.653169810646,32566.84936698495,0.0,0.49,26.0,4368.0
8106.588474870715,15607.03936137526,32025.941817101895,0.0,0.47,26.0,4368.0
7685.102072364438,14948.7177422226,31770.03935843737,0.0,0.46,26.0,4368.0
7269.63690417968,14207.102381622271,31305.40077662688,0.0,0.46,26.0,4368.0
6946.497328924868,13511.649817486916,31322.460940537847,0.0,0.47,26.0,4368.0
6473.830434685687,14334.55184142774,31845.30478745635,0.0,0.51,26.0,4368.0
6144.669625109357,15306.981184352935,32444.417602447415,0.01,0.52,26.0,4368.0
6147.680242270116,15583.957963142773,32674.228045718693,0.16,0.34,26.0,4368.0
6341.363279612286,15192.577732244088,33238.216993834234,0.38,0.24,26.0,4368.0
6960.546875675078,14499.132246215906,33783.13869993163,0.56,0.19,26.0,4368.0
7766.388735704934,13960.231774440024,34581.95578658638,0.69,0.11,26.0,4368.0
8106.588474870715,13653.148824042593,35064.65807136143,0.74,0.09,26.0,4368.0
8328.370605713302,13658.166519310525,34924.16260385934,0.76,0.11,26.0,4368.0
8263.140567230188,13320.977397305505,34185.557860419765,0.72,0.12,26.0,4368.0
8821.108281024211,13685.262073757358,33754.03606737763,0.63,0.14,26.0,4368.0
9097.081520760465,13992.345024154787,33816.255488699986,0.49,0.15,26.0,4368.0
8964.614365687063,13796.654908705445,33587.44858448229,0.29,0.16,26.0,4368.0
8535.099650752096,13354.094186073855,32947.190668294184,0.08,0.19,26.0,4368.0
7931.972679546686,12624.521294116563,32834.794294292515,0.0,0.29,26.0,4368.0
7592.776479434492,13272.80752273336,33498.133608713106,0.0,0.38,26.0,4368.0
7815.562149330666,14910.583258186318,33484.084061962894,0.0,0.47,26.0,4368.0
8054.4044440842235,14721.91791611208,31938.633919439882,0.0,0.52,26.0,4368.0
8765.913633076962,15651.195079733061,31012.36737297966,0.0,0.54,26.0,4368.0
9188.403574636824,16380.767971690353,31094.65757537374,0.0,0.54,26.0,4368.0
9061.957653884941,16066.660247917818,31177.95131682141,0.0,0.54,26.0,4368.0
8663.55264961115,15656.212775000993,30451.38904202488,0.0,0.55,26.0,4368.0
8235.04147372977,14997.891155848332,29514.083565975205,0.0,0.54,26.0,4368.0
7817.569227437839,14315.4845994096,29350.50670024063,0.0,0.52,26.0,4368.0
7394.07574682439,13531.720598558642,29121.699796022935,0.0,0.5,26.0,4368.0
6879.260212334581,13939.157454314709,30569.80665034807,0.0,0.52,26.0,4368.0
6515.979074936315,14634.610018450066,31114.72835644547,0.01,0.58,26.0,4368.0
6479.851669007206,14777.11256405933,31275.294605019288,0.19,0.44,26.0,4368.0
6537.053395061628,13932.132680939605,31841.290631242002,0.41,0.24,26.0,4368.0
7076.957405891097,13252.73674166163,32421.336204214927,0.59,0.22,26.0,4368.0
7841.654164723912,12941.639635049856,32985.325152330464,0.71,0.12,26.0,4368.0
8277.190113980398,12864.367127923704,33613.54059987554,0.77,0.06,26.0,4368.0
8657.531415289634,13012.890907854488,33666.728169715614,0.78,0.04,26.0,4368.0
8634.450017057146,13554.80199679113,33423.87171874771,0.74,0.04,26.0,4368.0
9238.580527316142,14054.564445477143,33812.24133248564,0.65,0.06,26.0,4368.0
9565.7342587853,14625.578166967789,34057.104861560714,0.51,0.09,26.0,4368.0
9425.238791283207,14738.97808002305,33604.50874839326,0.31,0.1,26.0,4368.0
8946.550662722508,14272.332420105386,33575.40611583926,0.09,0.13,26.0,4368.0
8284.214887355502,13024.933376497525,33733.9652863059,0.0,0.21,26.0,4368.0
7981.146093172418,13609.99664473838,34323.0427107611,0.0,0.3,26.0,4368.0
8177.839747675347,15257.807770727202,34557.870849300314,0.0,0.39,26.0,4368.0
8543.127963180787,15560.876564910288,34040.04469764975,0.0,0.47,26.0,4368.0
9277.71855040601,16759.102194892417,33524.22562410635,0.0,0.48,26.0,4368.0
9474.41220490894,17036.078973682255,33358.6416802646,0.0,0.47,26.0,4368.0
