Load_MW_z1,Load_MW_z2,Load_MW_z3,raj_solarpv,raj_onshorewind,GrpWeight,SubWtAsInGenXInputs
7443.40059968789,15052.567308020467,31762.795702487827,0.0,0.93,8.0,1344.0
6903.907264280629,15278.612001626861,31430.258842115752,0.0,0.94,8.0,1344.0
6553.286828420043,15037.497661780042,31098.726624826377,0.0,0.92,8.0,1344.0
6250.889260528823,14657.7425765213,30970.132310241406,0.0,0.85,8.0,1344.0
5904.287396999018,14357.354294795468,30871.677288137285,0.0,0.74,8.0,1344.0
5798.799873316034,15302.723435611544,31733.66105308967,0.0,0.57,8.0,1344.0
5635.043050836735,16382.714749508761,32857.85666262547,0.06,0.54,8.0,1344.0
5561.704105799994,16178.772203721659,32523.310516088008,0.18,0.47,8.0,1344.0
5496.402305424814,15073.664812757064,31579.95066143732,0.32,0.45,8.0,1344.0
5537.592671815312,14414.618950509088,30977.16481182027,0.45,0.42,8.0,1344.0
5873.14346143547,13910.288122996155,31032.4201813685,0.54,0.38,8.0,1344.0
6100.19279812456,13716.392008036004,31210.24200700553,0.59,0.35,8.0,1344.0
6204.675678724849,13257.27011924435,31324.77131843277,0.61,0.33,8.0,1344.0
6100.19279812456,13165.847598719098,31473.458494671642,0.58,0.31,8.0,1344.0
6129.327447522717,13363.76228601003,32346.493333533672,0.5,0.25,8.0,1344.0
6089.141724214914,13949.469203221264,32186.755083385153,0.4,0.19,8.0,1344.0
5839.9902397065325,13948.46456013857,31353.905967830928,0.26,0.15,8.0,1344.0
5530.5601702364465,13897.227762921118,30407.532183932155,0.12,0.12,8.0,1344.0
5634.03840775404,14258.89927269135,30262.863580024063,0.03,0.11,8.0,1344.0
5721.442355948512,15464.470971925453,31147.954135878434,0.0,0.12,8.0,1344.0
5788.753442489084,14968.177289074081,30510.005778367056,0.0,0.16,8.0,1344.0
6118.276373613072,14341.280005472347,30036.81888641767,0.0,0.22,8.0,1344.0
6477.9385972179125,15103.804105237918,29548.562348227857,0.0,0.33,8.0,1344.0
6699.964718493526,16188.81863454861,29343.61515935806,0.0,0.49,8.0,1344.0
6503.054674285289,16101.414686354137,29050.259379211097,0.0,0.69,8.0,1344.0
6175.541029326691,15596.07921575851,29246.164780336636,0.0,0.85,8.0,1344.0
5898.259538502848,14631.621856371226,29036.194376053365,0.0,0.9,8.0,1344.0
5602.894472190493,13596.83948119529,28935.730067783858,0.0,0.87,8.0,1344.0
5380.868350914879,12733.851073160211,29000.02722507634,0.0,0.82,8.0,1344.0
5194.004737533593,13581.769834954863,29871.05277777298,0.0,0.77,8.0,1344.0
5056.368635204366,14647.696145694348,30935.974445429772,0.06,0.79,8.0,1344.0
5014.173625731172,14788.34617727166,31288.604167455745,0.18,0.77,8.0,1344.0
5045.31756129472,14157.430321339147,31300.659884448087,0.33,0.72,8.0,1344.0
5285.427258058846,14040.891723746518,31516.658147227532,0.46,0.66,8.0,1344.0
5641.070909332906,13336.636922777261,32216.894375866006,0.55,0.53,8.0,1344.0
5920.36168632214,12753.943934814111,33539.00467269274,0.6,0.39,8.0,1344.0
6061.0117178994515,13321.567276536834,33783.13294178765,0.61,0.31,8.0,1344.0
5892.231680006677,13214.070466688461,33718.83578449516,0.58,0.25,8.0,1344.0
6093.160296545694,13257.27011924435,34069.45622035574,0.52,0.19,8.0,1344.0
6183.578173988252,13383.855147663931,34362.81200050271,0.41,0.13,8.0,1344.0
6173.531743161301,13153.791881726756,33585.218254496715,0.27,0.1,8.0,1344.0
6004.751705268527,12510.820308801902,32346.493333533672,0.13,0.1,8.0,1344.0
6246.870688198042,12770.018224137233,33042.71098984137,0.03,0.16,8.0,1344.0
6460.859664812096,14545.22255125945,34106.62801441546,0.0,0.39,8.0,1344.0
6374.460359700318,13620.95091517997,33738.92864614906,0.0,0.63,8.0,1344.0
6353.3628549637215,13102.555084509308,33022.61812818747,0.0,0.76,8.0,1344.0
6605.528268720188,14325.205716149227,32317.358684135514,0.0,0.82,8.0,1344.0
6754.215444959061,15433.327036361905,32279.1822469931,0.0,0.86,8.0,1344.0
6613.565413381749,15097.776246741747,32237.991880602603,0.0,0.89,8.0,1344.0
6287.056411505846,14839.582974489109,32062.179341130963,0.0,0.89,8.0,1344.0
5974.612412787674,14336.256790058871,32032.04004865011,0.0,0.89,8.0,1344.0
5714.409854369647,13595.834838112594,31636.210674068247,0.0,0.86,8.0,1344.0
5475.304800688216,12883.542892481779,31679.410326624136,0.0,0.8,8.0,1344.0
5280.40404264537,14152.407105925671,32556.463737816946,0.0,0.73,8.0,1344.0
5109.614718587205,15120.883037643734,33845.42081291474,0.06,0.76,8.0,1344.0
5050.340776708195,15035.488375614652,34229.19447050426,0.18,0.73,8.0,1344.0
4953.895040769467,14556.273625169095,34399.983794562424,0.32,0.67,8.0,1344.0
4907.681458965493,14175.513896827659,33573.16253750437,0.46,0.63,8.0,1344.0
5072.442924527487,13034.23935488604,34574.79169095137,0.55,0.53,8.0,1344.0
5169.893303548911,12930.761117368447,35577.425487481065,0.6,0.44,8.0,1344.0
5204.051168360544,12937.793618947313,35461.89153297113,0.61,0.43,8.0,1344.0
5137.744724902668,13278.367623980947,35325.2600737246,0.58,0.45,8.0,1344.0
5239.213676254872,13571.723404127912,35840.64197514718,0.51,0.42,8.0,1344.0
