Load_MW_z1,Load_MW_z2,Load_MW_z3,raj_solarpv,raj_onshorewind,GrpWeight,SubWtAsInGenXInputs
8624.493888833758,15699.83190665115,33731.331836835896,0.0,0.29,13.0,2184.0
8235.717255390471,15204.935120711862,32891.296611003076,0.0,0.32,13.0,2184.0
7841.981736316528,14726.898545916798,32070.105150566746,0.0,0.39,13.0,2184.0
7486.925525161689,13923.559073750821,31830.095086043082,0.0,0.47,13.0,2184.0
7175.507507556606,13080.54851653961,31600.99456990686,0.0,0.54,13.0,2184.0
6688.5449386263645,13927.526182255344,32140.521326522034,0.0,0.61,13.0,2184.0
6332.496950345394,14858.8049036922,32364.662957027605,0.01,0.68,13.0,2184.0
6249.187671750404,15188.074909567638,32461.857115388426,0.16,0.56,13.0,2184.0
6268.03143714689,14763.59429958364,33115.43824150865,0.35,0.34,13.0,2184.0
6682.59427586958,13935.460399264392,33436.77403037504,0.54,0.29,13.0,2184.0
7258.816786151596,13778.759613335718,33848.361537719335,0.69,0.15,13.0,2184.0
7651.560528099408,13727.187202776915,34487.06600694759,0.75,0.09,13.0,2184.0
7876.693935731108,13796.611601606073,34724.100740092865,0.68,0.08,13.0,2184.0
7918.348575028603,13596.272622127644,34437.477150641054,0.5,0.1,13.0,2184.0
8338.862076508078,13348.328340594935,34706.24875182251,0.61,0.09,13.0,2184.0
8665.156751005123,12736.40185377221,34378.96230019933,0.44,0.08,13.0,2184.0
8488.620422553833,12643.17480391591,33750.17560223238,0.16,0.08,13.0,2184.0
7704.124715784342,12541.021759924433,32998.40854062521,0.03,0.1,13.0,2184.0
7213.195038349578,12471.597361095275,32240.69081626125,0.0,0.2,13.0,2184.0
7081.288680574176,13182.701560531086,33112.462910130256,0.0,0.37,13.0,2184.0
7121.951542745541,14738.799871430369,33764.06048199822,0.0,0.41,13.0,2184.0
7307.413865332007,14481.929595762482,33667.85810076352,0.0,0.43,13.0,2184.0
7890.57881549694,14525.56778931224,33424.87270486147,0.0,0.47,13.0,2184.0
8453.908223139255,14559.288211600688,33530.00108023134,0.0,0.42,13.0,2184.0
8347.788070643255,13406.843191036654,33068.8247165805,0.0,0.3,13.0,2184.0
7705.1164929104725,11439.157372793074,32549.13350248794,0.0,0.19,13.0,2184.0
7225.096363863147,10979.964563394497,31881.667496601887,0.0,0.24,13.0,2184.0
6817.475965023374,10690.365642564293,31479.997760518898,0.0,0.3,13.0,2184.0
6503.082616039898,10989.882334655806,31335.198300103795,0.0,0.35,13.0,2184.0
6050.832246524236,12117.532927066566,31492.8908631586,0.0,0.36,13.0,2184.0
5711.64446938749,13470.316927109028,32119.694006873287,0.01,0.38,13.0,2184.0
5589.655882873398,14276.631730653398,32045.310722413476,0.14,0.28,13.0,2184.0
5565.853231846258,13894.797537093027,31725.958487799344,0.36,0.19,13.0,2184.0
5746.35666880207,13365.18855173916,31616.863003924955,0.53,0.13,13.0,2184.0
6117.281313975002,13041.869208620506,32250.608587522558,0.66,0.07,13.0,2184.0
6413.822674688123,12693.755437348584,32640.37699809198,0.71,0.06,13.0,2184.0
6669.701173229879,12766.155167556135,32984.52366085938,0.69,0.05,13.0,2184.0
6699.454487013804,12818.719355241068,32681.039860263343,0.61,0.04,13.0,2184.0
7173.523953304344,12872.275320052133,32749.472481966368,0.5,0.02,13.0,2184.0
7370.887601404381,13191.627554666264,32660.212540614593,0.36,0.01,13.0,2184.0
7395.682029557652,13284.854604522561,31830.095086043082,0.18,0.0,13.0,2184.0
7097.15711459227,12940.707941755161,31199.32483382387,0.04,0.0,13.0,2184.0
6729.207800797729,12433.909830302304,30862.120610939386,0.0,0.05,13.0,2184.0
6699.454487013804,12972.444809791348,31797.366440880767,0.0,0.23,13.0,2184.0
